symbol,1,6,24,96
SYMBOL:ATF4,10.432,10.396,10.267,10.332
SYMBOL:AKT1,9.799,10.056,9.994,10.055
SYMBOL:AKT1,10.151,10.24,10.263,10.26
SYMBOL:IRS1,9.544,10.012,9.792,10.037
SYMBOL:MET,9.762,10.197,10.063,10.263
SYMBOL:FGFR1,9.89,10.258,10.095,10.394
SYMBOL:KIT,10.193,10.578,10.362,10.54
SYMBOL:SP1,9.049,9.741,9.43,9.548
SYMBOL:BAX,9.499,10.064,9.803,9.854
SYMBOL:NOS3,9.268,10.121,9.582,9.621
SYMBOL:CDK1,9.785,10.24,10.054,10.009
SYMBOL:MAPK3,9.941,10.298,10.154,10.138
SYMBOL:MAPK3,9.605,9.951,9.963,9.754
SYMBOL:HSPB1,9.453,9.856,9.78,9.68
SYMBOL:HSPB1,10.287,10.62,10.523,10.679
SYMBOL:MAPK8,9.947,10.093,9.907,10.083
SYMBOL:MAPK8,9.775,10.04,9.936,9.988
SYMBOL:NFKB1,9.905,10.209,10.121,10.135
SYMBOL:MAPK14,13.094,12.727,13.348,13.424
SYMBOL:RELB,9.822,10.183,10.103,10.303
SYMBOL:SNCA,9.494,9.87,9.8,9.72
SYMBOL:MAPT,12.369,11.827,12.115,11.804
SYMBOL:CREB1,9.341,9.934,9.715,9.89
SYMBOL:EGFR,10.107,10.253,10.144,10.403
SYMBOL:PTK2,9.895,10.051,9.739,10.394
SYMBOL:FOXO1,9.766,10.354,10.21,10.247
SYMBOL:FOXO1,9.393,10.07,10.107,10.098
SYMBOL:FOXO1,9.605,10.748,10.186,10.254
SYMBOL:GRK2,10.314,10.666,10.529,10.808
SYMBOL:IKBKB,9.889,10.341,10.261,10.179
SYMBOL:IRS1,9.713,10.044,9.968,9.867
SYMBOL:MAPK8,9.902,10.333,10.153,10.238
SYMBOL:LAT,10.395,10.847,10.622,10.825
SYMBOL:LCK,9.824,10.293,10.194,10.369
SYMBOL:LCK,10.162,10.809,10.481,10.415
SYMBOL:MDM2,9.819,10.081,9.988,10.267
SYMBOL:MEF2D,9.787,10.138,10.013,10.156
SYMBOL:NFATC3,10.073,10.428,10.406,10.584
SYMBOL:TP53,10.274,10.189,10.11,10.218
SYMBOL:TP53,9.461,10.145,10.131,10.012
SYMBOL:RPS6KB1,9.154,9.526,9.562,9.594
SYMBOL:CASP1,9.8,10.309,10.19,10.465
SYMBOL:CASP2,9.439,9.829,9.818,10.02
SYMBOL:GRB10,9.449,9.625,9.579,9.938
SYMBOL:RACGAP1,9.696,10.029,9.831,10.131
SYMBOL:CDC37,9.893,10.279,10.087,10.138
SYMBOL:NFKBIA,9.957,10.175,10.235,10.109
SYMBOL:DUSP1,9.531,10.204,10.07,10.207
SYMBOL:NFKB2,12.677,10.915,11.57,11.996
SYMBOL:PAK1,9.922,10.148,10.011,10.274
SYMBOL:RAPGEF1,9.221,9.573,9.289,9.567
SYMBOL:MAP3K7,9.744,10.206,9.95,10.114
SYMBOL:NOS3,10.299,10.613,10.299,10.464
SYMBOL:IKBKG,9.823,10.123,9.885,10.046
SYMBOL:MTOR,10.412,10.538,10.532,10.502
SYMBOL:IGF2R,10.412,10.605,10.408,10.287
SYMBOL:PIK3R1,10.759,10.454,10.928,10.936
SYMBOL:PIK3R1,9.505,9.769,9.765,9.906
SYMBOL:RGS16,9.69,10.129,9.955,10.087
SYMBOL:ARHGEF2,9.456,9.923,9.705,9.758
SYMBOL:GRIN2A,11.056,11.003,10.918,11.247
SYMBOL:KDR,10.115,10.192,10.232,10.32
SYMBOL:VCL,10.699,10.856,10.848,10.833
SYMBOL:HGS,10.07,10.319,10.229,10.246
SYMBOL:IL10RA,10.331,11.028,11.398,10.948
SYMBOL:IL13RA1,11.828,11.836,12.15,12.027
SYMBOL:IL4R,11.082,11.24,11.293,10.99
SYMBOL:IL7R,12.022,11.216,11.389,10.736
SYMBOL:ITGB4,10.616,10.406,10.571,10.774
SYMBOL:KCNA3,11.599,11.38,11.775,11.689
SYMBOL:KCNB1,11.316,11.278,11.246,11.07
SYMBOL:CDK5,12.465,12.058,12.254,12.123
SYMBOL:STAM2,11.582,11.663,11.707,11.537
SYMBOL:AXL,10.254,10.689,10.471,10.252
SYMBOL:FER,13.324,13.208,12.834,12.541
SYMBOL:FLT3,10.691,11.102,10.821,10.973
SYMBOL:FLT3,11.343,11.197,11.419,11.24
SYMBOL:ICK,10.465,10.564,10.535,10.51
SYMBOL:BLNK,11.539,11.647,11.694,11.546
SYMBOL:PLCB3,9.24,9.729,9.561,9.571
SYMBOL:RASGRF1,10.689,10.772,10.757,10.754
SYMBOL:YWHAQ,9.415,9.674,9.629,10.04
SYMBOL:YWHAZ,12.276,12.4,12.532,12.72
