SYMBOL:MAP3K5,10.469,10.085,10.079,9.725,10.089
SYMBOL:LIMK1,10.214,10.001,10.16,10.16,10.147
SYMBOL:MAP2K4,11.693,11.492,11.291,11.332,11.555
SYMBOL:MAP3K5,10.499,10.314,10.204,10.009,10.468
SYMBOL:HIST1H3A,10.449,10.197,10.205,10.037,10.497
SYMBOL:FOXO1,10.461,10.431,10.418,10.534,10.456
SYMBOL:BRCA1,11.501,11.293,11.391,11.125,11.512
SYMBOL:HDAC4,10.113,10,10.411,10.105,10.395
SYMBOL:HDAC5,10.096,10.033,10.063,9.801,9.897
SYMBOL:PTPN11,10.44,10.474,10.453,10.448,10.281
SYMBOL:PTPN11,10.128,10.286,10.343,10.109,9.977
SYMBOL:SYT1,9.813,9.916,10.422,9.976,9.881
SYMBOL:SYT1,9.643,9.679,9.952,9.603,9.631
SYMBOL:NTRK2,11.63,11.734,11.713,12.021,11.667
SYMBOL:TH,10.943,10.917,10.74,10.831,10.754
SYMBOL:TH,9.944,9.926,9.814,9.961,9.747
SYMBOL:TH,10.395,10.252,10.54,10.255,10.296
SYMBOL:LIMK1,12.333,12.686,12.879,11.791,11.75
SYMBOL:BTK,10.187,9.633,9.906,9.543,9.763
SYMBOL:MAP3K8,10.21,10.253,10.111,10.062,10.089
SYMBOL:CRK,10.833,10.728,10.64,10.483,10.646
SYMBOL:EEF2K,11.898,10.648,10.914,10.669,10.959
SYMBOL:FLNA,10.357,10.528,10.317,10.59,10.924
SYMBOL:MAP2K6,10.896,10.535,10.721,11.217,10.606
SYMBOL:HDAC2,11.121,11.377,11.214,11.099,10.692
SYMBOL:PTK2,10.375,10.397,10.535,10.29,10.236
SYMBOL:EGFR,10.569,10.466,10.503,10.485,10.504
SYMBOL:GSK3A,10.677,10.471,10.4,10.674,10.423
SYMBOL:YWHAQ,11.204,10.706,10.452,10.192,10.339
SYMBOL:YWHAZ,10.674,11.282,10.67,10.929,10.282
SYMBOL:PFKFB2,9.948,10.222,10.601,10.044,10.013
SYMBOL:ACTA1,10.316,10.434,10.129,10.655,10.212
SYMBOL:ARAF,10.187,10.32,10.241,10.291,10.196
SYMBOL:ATRIP,10.061,10.206,10.443,10.596,10.058
SYMBOL:BCL2,10.293,10.513,10.348,10.243,10.303
SYMBOL:BCL2L1,9.964,10.039,10.303,10.921,10.119
SYMBOL:BRAF,10.01,10.113,10.437,10.032,10.255
SYMBOL:BRAF,9.85,9.877,10.136,10.013,9.96
SYMBOL:CHEK2,10.516,10.863,10.934,10.794,10.657
SYMBOL:GAB1,10.121,10.046,10.167,10.106,10.271
SYMBOL:HDAC1,11.134,10.947,10.331,10.484,11.073
SYMBOL:MAPK14,10.328,10.292,10.148,10.565,10.503
SYMBOL:PRKCA,10.365,10.208,10.215,10.179,10.275
SYMBOL:PRKCD,10.592,10.693,10.839,10.913,10.903
SYMBOL:PRKCE,10.661,10.499,10.369,10.886,10.587
SYMBOL:PRKCA,10.246,10.082,10.161,10.629,9.983
SYMBOL:PRKCZ,9.932,9.905,9.828,9.791,9.978
SYMBOL:PPP1R12A,10.333,10.577,10.757,10.586,10.439
SYMBOL:PPP1R12A,10.254,10.379,10.715,10.332,10.029
SYMBOL:PLCG1,10.141,10.586,10.836,11.108,10.19
SYMBOL:PLCG2,10.279,10.323,10.591,10.413,10.215
SYMBOL:MED1,10.424,10.556,10.694,10.523,10.472
SYMBOL:PPARG,10.157,10.472,10.61,10.65,10.324
SYMBOL:TEK,10.806,10.924,10.568,10.707,10.867
SYMBOL:WASF1,10.454,10.874,10.649,11.046,10.76
SYMBOL:XIAP,10.235,10.243,10.593,10.579,10.46
SYMBOL:ACLY,10.203,10.169,10.262,9.878,10.245
SYMBOL:STK4,10.33,10.279,10.315,10.012,10.305
SYMBOL:MYL9,10.99,11.547,10.843,10.877,10.831
SYMBOL:BCAR1,10.381,10.441,10.684,10.132,10.639
SYMBOL:PPP1CA,10.188,10.286,10.503,10.228,10.17
SYMBOL:CSNK2B,10.242,10.161,10.595,10.199,10.634
SYMBOL:EPHA2,10.546,10.496,10.657,10.808,10.75
SYMBOL:EPHB1,10.467,10.43,10.733,10.49,10.531
SYMBOL:EFNB1,10.279,10.237,10.428,10.36,10.536
SYMBOL:EPOR,10.682,10.648,10.411,10.844,10.155
SYMBOL:IKBKB,11.276,11.388,11.082,11.113,11.122
SYMBOL:IKBKG,12.139,11.991,11.873,12.669,11.891
SYMBOL:AKT1S1,12.9,13.04,12.784,12.83,12.982
SYMBOL:ARRB1,10.874,11.324,11.211,11.432,11.185
SYMBOL:BID,11.188,11.455,11.399,11.651,11.491
SYMBOL:CD247,10.657,10.933,10.946,11.155,11.012
SYMBOL:CDK1,9.97,10.36,10.554,10.761,10.483
SYMBOL:CREB1,10.141,10.414,10.656,10.51,10.546
SYMBOL:EGFR,10.464,10.731,10.786,10.79,10.801
SYMBOL:PTK2,10.064,10.32,10.66,10.419,10.465
SYMBOL:FOXO1,10.556,10.844,10.907,10.727,10.859
SYMBOL:FOXO1,10.189,10.169,10.616,10.368,10.426
SYMBOL:GRK2,11.962,12.207,12.352,12.213,12.485
SYMBOL:IKBKB,12.22,11.797,12.101,11.633,12.195
SYMBOL:IRS1,11.336,11.112,11.149,11.247,11.445
SYMBOL:MAPK8,10.414,10.535,11.679,10.89,10.833
SYMBOL:LAT,11.21,11.162,11.883,11.228,11.397
SYMBOL:LCK,10.442,10.437,11.612,10.431,10.396
SYMBOL:LCK,10.407,10.379,10.321,10.307,10.462
SYMBOL:CASP1,10.282,10.424,10.181,10.36,9.963
SYMBOL:CASP2,10.013,10.311,10.674,10.162,9.894
SYMBOL:GRB10,10.133,10.323,10.751,10.386,10.027
SYMBOL:RACGAP1,10.027,10.336,10.787,10.523,10.231
SYMBOL:CDC37,10.573,10.735,10.98,10.805,10.603
SYMBOL:IGF2R,10.576,10.942,11.557,11.573,11.423
SYMBOL:IGFBP3,10.267,10.451,10.685,10.516,10.433
SYMBOL:DUSP1,10.619,10.769,10.913,10.789,10.825
SYMBOL:PAK1,10.362,10.381,10.682,10.459,10.536
SYMBOL:MAP3K7,10.189,10.3,10.592,10.463,10.454
SYMBOL:TGFBR1,10.428,10.501,10.848,10.54,10.638
SYMBOL:TGFBR2,12.376,12.499,12.132,12.746,11.986
SYMBOL:NOS3,10.495,10.348,10.78,10.494,10.759
SYMBOL:NOS3,10.93,11.176,11.087,11.317,11.353
SYMBOL:IKBKG,11.075,10.973,11.031,10.94,11.579
SYMBOL:MTOR,10.045,9.909,10.76,9.996,10.406
SYMBOL:PIK3R1,10.338,10.201,11.498,10.301,10.585
SYMBOL:ARHGEF2,10.083,9.879,10.896,9.988,10.233
SYMBOL:VAV2,10.597,10.548,10.045,10.463,10.376
SYMBOL:AURKA,9.913,10.071,10.346,10.054,9.921
SYMBOL:AURKB,10.019,10.19,10.571,10.117,10.018
SYMBOL:AURKA,10.198,10.412,10.761,10.46,10.23
SYMBOL:AURKB,9.953,10.134,10.441,10.121,10.073
SYMBOL:AURKC,10.207,10.479,10.786,10.517,10.474
SYMBOL:ITGB1,10.312,10.106,10.381,10.364,10.331
SYMBOL:ITGB1,11.242,11.324,11.3,11.052,11.238
SYMBOL:PDGFRB,10.136,10.193,10.506,10.232,10.315
SYMBOL:IFNGR1,9.974,9.782,10.264,9.779,9.889
SYMBOL:PDGFRB,10.361,10.41,10.481,10.317,10.472
SYMBOL:PDGFRB,10.087,10.073,10.45,9.89,10.258
SYMBOL:PDGFRA,10.399,10.427,10.805,10.06,10.715
SYMBOL:YWHAZ,10.036,9.892,10.005,9.738,9.77
SYMBOL:BIRC5,10.087,9.83,10.454,9.802,10.271
SYMBOL:TOP2A,11.216,12.301,11.627,11.589,11.125
SYMBOL:IL3RA,10.421,11.019,10.251,10.236,10.408
SYMBOL:FLT3,11.16,11.051,11.609,10.966,10.771
SYMBOL:INSR,10.172,10.079,10.381,9.827,10.283
SYMBOL:KIT,10.513,10.542,10.423,10.381,10.166
SYMBOL:AR,10.209,10.302,10.535,10.72,10.308
SYMBOL:CHEK1,9.814,10.162,9.812,10.434,10.012
SYMBOL:PTK2,10.172,10.41,10.342,10.66,10.321
SYMBOL:AKT2,10.027,9.879,9.827,9.8,9.771
SYMBOL:ABL1,10.112,10.003,9.953,9.79,9.894
SYMBOL:LIMK1,10.282,10.404,10.494,10.55,10.518
SYMBOL:CHUK,10.687,11.042,10.885,11.183,10.886
SYMBOL:RB1,10.784,10.848,10.8,11.148,10.814
SYMBOL:RB1,9.921,9.962,10.094,10.374,9.979
SYMBOL:RB1,10.194,10.384,10.551,10.595,10.365
SYMBOL:CDK2,10.367,10.518,10.611,10.587,10.563
SYMBOL:FOXO1,10.374,10.566,10.601,10.707,10.624
SYMBOL:FOXO4,10.26,10.18,10.336,10.248,10.401
SYMBOL:CDC25A,10.288,10.286,10.284,10.614,10.498
SYMBOL:CFL1,9.771,9.763,10.116,10.139,10.062
SYMBOL:CHEK1,10.259,10.094,10.283,10.278,10.515
SYMBOL:CHEK1,10.342,10.334,10.593,10.613,10.805
SYMBOL:VAV1,10.504,10.07,10.064,10.626,10.221
SYMBOL:IRS1,10.506,10.613,10.581,10.913,10.459
SYMBOL:OPRM1,10.156,10.091,10.154,9.823,10.192
SYMBOL:PRKCZ,10.459,10.683,10.747,11.117,10.619
SYMBOL:SHC1,10.627,10.526,10.999,11.206,10.391
SYMBOL:SHC1,9.91,10.386,10.571,10.652,10.275
SYMBOL:PTPN6,10.278,10.271,10.389,10.81,10.524
SYMBOL:PTPN11,10.302,10.401,10.036,10.186,10.079
SYMBOL:PTPN11,10.035,9.891,9.895,10.5,10.155
SYMBOL:SMAD3,9.99,10.025,10.14,10.236,10.152
SYMBOL:SYT1,9.997,10.201,10.518,10.629,10.372
SYMBOL:SYT1,9.939,9.954,10.363,10.173,10.182
SYMBOL:NTRK1,10.266,10.373,10.682,10.822,10.582
SYMBOL:NTRK2,10.963,11.017,11.165,11.204,11.317
SYMBOL:TH,10.487,10.434,10.661,10.874,10.737
SYMBOL:TH,10.132,10.175,10.491,10.526,10.393
SYMBOL:TH,10.532,10.322,10.506,10.629,10.684
SYMBOL:BTK,10.375,10.471,10.65,11.092,11.181
SYMBOL:MAP3K8,10.291,10.225,10.5,10.629,10.671
SYMBOL:CRK,10.563,10.468,10.591,10.208,9.986
SYMBOL:CRKL,10.182,10.199,10.376,10.507,10.436
SYMBOL:HDAC8,10.727,10.785,10.694,10.704,10.626
SYMBOL:HSPB1,9.776,10.003,10.33,10.011,9.921
SYMBOL:CDC25C,13.148,13.244,13.862,13.594,14.006
SYMBOL:CHEK1,10.49,10.523,10.644,10.4,10.488
SYMBOL:ATM,10.252,10.45,10.719,10.497,10.522
SYMBOL:PTK2,10.255,10.372,10.53,10.248,10.481
SYMBOL:CDKN1A,10.151,10.231,10.542,10.301,10.367
SYMBOL:CDKN1B,9.352,9.517,9.696,9.717,9.514
SYMBOL:CDKN1B,10.234,10.424,10.76,10.507,10.449
SYMBOL:AKT2,10.302,10.377,10.761,10.58,10.543
SYMBOL:ABL1,10.724,10.844,10.915,10.817,10.928
SYMBOL:CHUK,10.781,10.857,10.977,10.908,11.208
SYMBOL:HDAC2,10.888,10.901,10.841,11.08,11.16
SYMBOL:FOXO1,10.429,10.414,10.638,10.588,10.744
SYMBOL:FOXO4,10.349,10.277,10.45,10.425,10.555
SYMBOL:CDC25A,10.511,10.418,10.647,10.515,10.707
SYMBOL:CFL1,10.181,9.935,10.389,10.14,10.449
SYMBOL:VAV1,10.41,10.193,10.289,10.254,10.475
SYMBOL:IRS1,10.376,10.254,10.474,10.404,10.708
SYMBOL:NTRK2,10.579,10.709,10.976,10.986,10.649
SYMBOL:CCNE1,10.39,10.534,10.85,10.753,10.703
SYMBOL:KSR1,10.244,10.389,10.939,11.057,10.605
SYMBOL:PLCB3,10.271,10.63,10.891,10.707,10.675
SYMBOL:PTK2B,10.668,11.058,11.136,11.267,10.956
SYMBOL:STAT5B,10.006,10.185,10.103,10.152,10.277
SYMBOL:SYK,10.523,10.363,10.777,11.027,10.643
SYMBOL:RPS6KB1,10.101,10.219,10.543,10.562,10.148
SYMBOL:CAMK2A,10.368,10.75,11.171,11.213,10.858
SYMBOL:MAPKAPK2,10.389,10.616,11.336,10.842,10.907
SYMBOL:NFKB1,10.328,10.47,10.742,10.837,10.67
SYMBOL:SMAD1,10.3,10.5,10.595,10.72,10.722
SYMBOL:SMAD2,10.487,10.219,10.517,10.692,10.574
SYMBOL:ACACA,10.283,10.413,10.918,11.031,10.64
SYMBOL:CASP6,10.089,10.125,10.49,10.753,10.38
SYMBOL:CASP8,10.308,10.399,10.582,10.632,10.552
SYMBOL:CASP9,10.497,10.407,10.924,11.07,11.099
SYMBOL:CDC25B,10.141,9.883,10.261,10.147,10.335
SYMBOL:PLA2G4A,10.408,10.156,10.369,10.539,10.7
SYMBOL:PRKD1,10.347,10.595,10.487,10.438,10.579
SYMBOL:PRKD1,10.421,10.534,10.848,11.027,10.553
SYMBOL:PRKD2,10.413,10.582,10.844,10.608,10.658
SYMBOL:RB1,10.165,10.098,10.366,10.529,10.419
SYMBOL:RB1,10.116,10.35,10.507,10.665,10.113
SYMBOL:AKT1,10.636,10.972,10.679,11.091,10.861
SYMBOL:BAD,10.688,10.672,10.838,11.16,10.592
SYMBOL:BAD,10.106,10.136,10.656,10.519,10.463
SYMBOL:CALM1,10.033,10.43,10.683,10.777,10.457
SYMBOL:CAMK1,10.338,10.46,10.372,10.627,10.394
SYMBOL:CAMK4,10.333,10.347,10.493,10.718,10.585
SYMBOL:CASP9,11.095,11.153,11.404,11.082,11.272
SYMBOL:CASP9,10.223,10.562,10.49,10.899,10.508
SYMBOL:CASP9,12.259,12.064,12.055,12.139,11.807
SYMBOL:CASP3,10.226,10.334,10.733,10.868,10.782
SYMBOL:CAT,11.013,11.012,10.904,11.014,11.143
SYMBOL:CTNNB1,9.857,10.188,10.583,10.782,10.768
SYMBOL:MUC1,10.601,10.5,10.606,10.695,10.636
SYMBOL:CD28,10.15,9.986,10.331,10.541,10.411
SYMBOL:IFNGR1,10.89,10.966,10.862,10.839,10.85
SYMBOL:IL2RA,10.149,10.367,10.76,10.905,10.497
SYMBOL:RAD51,10.29,10.394,10.784,10.471,10.432
SYMBOL:RAD52,10.95,11.151,11.201,11.084,11.192
SYMBOL:MAP2K4,10.07,10.235,10.643,10.419,10.371
SYMBOL:Atp1a1,10.927,11.107,11.008,11.276,10.964
SYMBOL:PIKFYVE,9.929,10.091,10.574,10.239,10.167
SYMBOL:WEE1,10.08,10.207,10.715,10.523,10.487
SYMBOL:CSNK1A1,11.46,11.602,11.367,11.449,11.402
SYMBOL:HSP90AB1,12.253,12.341,11.659,11.819,12.027
SYMBOL:NF2,11.077,11.451,11.059,11.211,11.009
SYMBOL:CSNK1A1,10.788,10.788,10.85,10.77,10.724
SYMBOL:MERTK,11.031,11.246,11.209,11.441,11.336
SYMBOL:CD22,10.22,10.207,10.497,10.508,10.687
SYMBOL:FRS2,10.854,11.06,11.263,11.3,11.079
SYMBOL:EFNB1,11.118,11.336,11.483,11.684,11.715
SYMBOL:EPB41,10.623,10.493,10.726,10.634,10.859
SYMBOL:MKNK1,11.126,11.207,11.305,11.618,11.545
SYMBOL:RRN3,11.012,10.983,10.9,10.913,10.987
SYMBOL:MDM2,14.647,14.694,14.464,14.549,14.896
SYMBOL:NFATC4,11.045,11.045,11.352,11.073,11.228
SYMBOL:NFATC3,9.875,10.172,10.696,10.43,10.346
SYMBOL:RELA,10.915,11.274,11.395,11.439,11.548
SYMBOL:EP300,11.295,11.378,11.591,11.275,11.362
SYMBOL:TP53,12.112,12.236,11.954,12.132,12.238
SYMBOL:TP53,10.77,10.75,10.718,10.673,10.54
SYMBOL:RPS6KB1,10.666,11.037,10.823,10.783,10.657
SYMBOL:RPS6KB1,10.53,10.55,10.621,10.52,10.601
SYMBOL:RPS6KB1,10.044,10.389,10.812,10.547,10.662
SYMBOL:RPS6KA1,13.667,14.061,13.729,13.872,14.183
SYMBOL:RPS6KA1,10.405,10.744,10.751,10.661,10.647
SYMBOL:RPS6KA1,12.008,12.228,13.145,10.948,12.58
SYMBOL:PAK1,10.566,10.529,10.888,10.577,11.516
SYMBOL:PAK1,14.226,14.113,14.12,14.268,14.679
SYMBOL:PAK1,10.314,10.281,10.797,10.445,10.747
SYMBOL:PEA15,10.282,10.382,10.781,10.915,10.929
SYMBOL:PRKACA,10.184,10.19,11.078,10.484,10.273
SYMBOL:PPP2CA,12.298,11.645,11.91,11.027,11.392
SYMBOL:YWHAZ,10.345,10.353,10.827,10.197,10.445
SYMBOL:CTNNB1,9.886,10.259,10.71,10.452,10.201
SYMBOL:CDC25A,10.207,10.439,10.856,10.755,10.52
SYMBOL:CREB1,10.683,10.779,10.991,10.926,10.775
SYMBOL:EGFR,10.295,10.373,10.594,10.482,10.3
SYMBOL:EZR,10.34,10.496,11.009,10.823,10.814
SYMBOL:ERBB2,10.101,10.189,10.361,10.392,10.101
SYMBOL:RELA,10.481,10.527,10.65,10.621,10.533
SYMBOL:TP53,10.603,10.608,10.82,10.843,10.734
SYMBOL:TP53,10.237,11.256,10.652,10.473,10.398
SYMBOL:TP53,9.976,11.867,10.685,10.287,10.469
SYMBOL:RB1,10.039,12.228,10.615,10.158,10.495
SYMBOL:SRF,10.497,10.649,10.902,10.766,11.888
SYMBOL:ABL1,10.381,10.461,10.986,10.776,12.319
SYMBOL:AKT1,10.445,10.377,10.765,10.858,11.892
SYMBOL:BRAF,10.546,10.49,11.317,11.046,11.575
SYMBOL:CAMK2B,11.885,11.568,11.878,11.826,12.189
SYMBOL:STK11,11.464,11.523,11.943,11.315,11.808
SYMBOL:MAP2K3,10.024,9.974,10.346,10.095,10.202
SYMBOL:CSF1R,9.965,10.076,10.301,10.002,9.968
SYMBOL:GRIN2B,12.455,12.655,12.605,12.56,12.887
SYMBOL:PECAM1,13.213,13.625,13.792,13.785,14.16
SYMBOL:ALK,10.169,10.306,10.826,10.581,10.345
SYMBOL:ALK,10.934,11.07,11.206,11.407,11.344
SYMBOL:BLNK,12.61,12.137,12.49,11.449,10.31
SYMBOL:BMX,9.954,10.02,10.471,10.425,10.302
SYMBOL:Pim1,10.687,10.678,11.16,11.277,10.905
SYMBOL:PLD1,12.053,11.004,11.076,10.985,10.934
SYMBOL:BCR,10.01,10.171,10.735,10.365,10.425
SYMBOL:BMX,9.913,11.48,10.501,10.263,10.276
SYMBOL:CD5,11.06,11.873,11.626,10.824,11.332
SYMBOL:CSF1R,9.994,10.015,10.608,10.203,10.327
SYMBOL:DAPP1,10.569,10.628,10.886,10.813,11.132
SYMBOL:DDX5,10.793,10.73,11.604,11.117,11.546
SYMBOL:RAF1,10.033,10.149,10.517,10.257,10.804
SYMBOL:KDR,10.667,10.704,10.958,10.934,11.058
SYMBOL:VCL,10.04,10.004,10.455,10.336,10.687
SYMBOL:HGS,10.451,10.275,10.28,10.782,10.71
SYMBOL:LCK,9.755,9.647,9.83,9.662,9.679
SYMBOL:MAP2K3,9.918,10.172,10.548,10.467,9.954
SYMBOL:CHEK2,10.121,10.268,10.941,10.361,10.107
SYMBOL:TYK2,10.065,10.144,10.314,11.201,10.042
SYMBOL:JAK1,10.314,10.41,10.6,12.12,10.254
SYMBOL:JAK2,10.323,10.342,10.491,10.646,10.314
SYMBOL:JAK2,10.03,10.081,10.236,10.399,9.89
SYMBOL:NFKBIA,13.618,13.512,12.806,13.383,13.032
SYMBOL:SRC,10.221,10.243,10.427,10.654,10.197
SYMBOL:NOS3,10.156,10.381,10.433,11.064,10.161
SYMBOL:FOXO3,10.527,10.297,10.612,11.543,10.531
SYMBOL:VASP,10.146,10.024,10.193,10.461,10.286
SYMBOL:ZAP70,10.934,10.88,10.787,10.611,10.472
SYMBOL:ZAP70,10.591,10.577,10.701,10.76,10.578
SYMBOL:MAP2K1,11.119,10.44,10.481,10.581,10.461
SYMBOL:NFKBIA,10.549,10.543,10.569,10.717,10.645
SYMBOL:STAT1,10.551,10.612,10.776,10.914,10.867
SYMBOL:PRKAA1,10.609,10.724,10.807,10.86,10.795
SYMBOL:MAP2K4,10.545,10.592,10.693,10.807,10.631
SYMBOL:EEF2K,10.577,10.523,10.743,10.675,10.331
SYMBOL:FLNA,10.348,10.669,10.822,10.85,10.282
SYMBOL:JUN,9.48,9.466,10.739,9.819,9.706
SYMBOL:GSK3B,9.519,9.381,9.693,10.619,9.443
SYMBOL:FLT3,10.029,10.233,10.478,10.573,10.07
SYMBOL:ELK1,9.829,9.831,10.186,9.982,9.836
SYMBOL:PDPK1,12.467,12.31,12.325,12.037,12.344
SYMBOL:RAF1,10.08,10.367,10.243,10.056,9.759
SYMBOL:GSK3A,9.98,9.61,9.961,10.056,9.777
SYMBOL:MAP2K2,10.121,10.35,10.061,11.748,10.217
SYMBOL:PTEN,10.348,10.323,10.34,11.118,10.425
SYMBOL:RELA,10.172,10.09,10.452,10.095,10.195
SYMBOL:RELA,10.298,10.027,10.412,9.969,10.124
SYMBOL:RELA,9.699,9.602,9.997,9.632,9.871
SYMBOL:RELA,9.667,9.605,9.997,9.866,10.019
SYMBOL:RELA,10.267,10.238,10.387,10.233,10.411
SYMBOL:NFKB2,12.523,12.354,12.077,12.039,12.243
SYMBOL:NFKB2,10.33,10.231,10.284,10.306,10.22
SYMBOL:NFKB1,10.385,10.245,10.148,10.085,10.158
SYMBOL:LCK,11.767,10.95,11.181,10.477,10.56
SYMBOL:SRC,10.478,10.387,10.481,10.161,10.214
SYMBOL:NOS3,10.491,10.599,11.074,10.689,10.36
SYMBOL:FOXO3,11.518,11.491,11.584,11.223,11.31
SYMBOL:VASP,10.141,10.166,10.569,10.365,10.034
SYMBOL:ZAP70,11.21,11.033,11.111,11.037,10.992
SYMBOL:ZAP70,10.071,10.175,10.534,10.426,10.134
SYMBOL:MAP2K1,10.228,10.395,10.75,10.658,10.498
SYMBOL:NFKBIA,10.219,10.029,10.457,10.168,10.104
SYMBOL:STAT1,10.394,10.37,10.684,10.489,10.496
SYMBOL:SMC1A,9.937,9.99,10.322,10.179,10.149
SYMBOL:BCR,11.566,10.054,10.386,10.039,10.241
SYMBOL:RPS6KA5,10.173,9.885,10.284,10.129,10.078
SYMBOL:PXN,11.071,10.77,10.544,10.526,10.559
SYMBOL:EZR,12.081,12.067,12.045,12.021,12.18
SYMBOL:RAC1,10.348,10.343,10.737,10.47,10.62
SYMBOL:RAF1,10.498,10.685,10.869,10.966,10.819
SYMBOL:MAP2K1,10.397,10.384,10.571,10.685,10.575
SYMBOL:VASP,12.085,11.503,11.581,11.085,11.298
SYMBOL:CCNB1,10.188,10.547,10.551,11.088,9.97
SYMBOL:EEF2,11.266,10.661,10.951,10.61,10.277
SYMBOL:LIPE,10.164,10.188,10.466,10.374,10.166
SYMBOL:PTK2B,10.952,10.754,10.423,10.714,10.342
SYMBOL:SRF,10.34,10.342,10.788,10.44,10.239
SYMBOL:STAT2,10.499,10.423,10.769,10.747,10.446
SYMBOL:SYK,10.217,10.175,10.436,10.548,9.924
SYMBOL:EIF4EBP1,10.325,10.691,10.921,11.067,10.631
SYMBOL:EIF4EBP1,10.264,10.389,10.596,10.815,10.475
SYMBOL:ABL1,10.508,10.774,11.064,11.103,10.723
SYMBOL:ABL1,10.05,10.356,10.48,10.492,9.913
SYMBOL:ACACA,10.086,10.553,10.513,10.716,10.595
SYMBOL:AKT1,10.327,10.268,10.475,10.419,10.23
SYMBOL:AKT1,10.395,10.486,10.969,10.982,10.839
SYMBOL:PRKAB1,10.444,10.305,10.809,10.931,10.645
SYMBOL:CHEK2,10.057,10.005,10.732,10.286,10.111
SYMBOL:CCND1,10.794,10.791,10.726,10.824,12.096
SYMBOL:CCND3,10.22,10.478,10.839,10.914,10.8
SYMBOL:DAXX,10.626,10.66,10.857,10.349,10.201
SYMBOL:CD4,10.422,10.433,10.326,10.487,9.848
SYMBOL:PTPRC,10.184,10.313,10.647,10.741,9.819
SYMBOL:CDC25A,10.221,10.283,10.82,10.844,10.522
SYMBOL:CDC25B,10.528,10.673,10.901,10.844,10.519
SYMBOL:CDK7,10.925,10.438,11.091,10.979,10.595
SYMBOL:CHEK1,11.834,9.956,10.495,10.404,9.857
SYMBOL:CHEK1,10.443,10.647,11.101,10.92,10.668
SYMBOL:MET,10.494,10.415,11.121,11.193,10.697
SYMBOL:F3,10.621,10.443,10.685,10.611,10.263
SYMBOL:CXCR4,10.101,11.21,10.6,10.738,10.419
SYMBOL:KRT18,10.471,10.452,10.806,10.757,10.292
SYMBOL:KRT8,11.646,10.938,11.828,11.422,10.856
SYMBOL:CTNND1,10.274,10.317,10.748,10.536,10.566
SYMBOL:RAF1,10.106,10.099,10.328,10.195,10.257
SYMBOL:PRKDC,9.992,9.926,10.53,10.307,10.253
SYMBOL:PRKDC,10.106,10.125,10.669,10.493,10.537
SYMBOL:EGFR,10.756,10.64,10.844,10.642,10.585
SYMBOL:MAPK6,10.442,10.499,10.887,10.888,10.878
SYMBOL:MAPK15,10.252,10.245,10.678,10.674,10.319
SYMBOL:LMNA,11.678,11.685,11.249,11.596,11.267
SYMBOL:AURKB,10.217,10.467,10.675,10.662,10.398
SYMBOL:AURKB,10.165,10.341,10.699,10.611,10.342
SYMBOL:AURKA,10.841,10.792,11.495,11.331,11.148
SYMBOL:ITGB1,11.222,10.464,10.911,10.577,10.497
SYMBOL:PDGFRB,12.042,11.976,11.747,11.999,11.577
SYMBOL:PDGFRB,11.882,11.963,11.576,11.866,11.578
SYMBOL:PDGFRA,10.3,10.48,10.76,10.822,10.309
SYMBOL:FADD,11,10.895,11.292,11.023,11.04
SYMBOL:BIRC5,10.13,10.274,10.866,10.86,10.211
SYMBOL:TOP2A,9.843,10.014,10.672,10.65,10.426
SYMBOL:BTK,10.838,10.626,10.805,11.124,10.742
SYMBOL:IL3RA,10.935,10.814,10.43,10.576,10.898
SYMBOL:INSR,11.284,10.458,10.828,10.839,10.619
SYMBOL:INSR,11.558,11.656,11.212,11.409,11.603
SYMBOL:KIT,11.071,11.352,11.227,11.393,11.324
SYMBOL:KIT,10.383,10.342,11.077,10.682,10.614
SYMBOL:CSF1R,11.696,11.836,11.442,11.696,11.588
SYMBOL:MET,13.349,13.169,12.265,12.03,12.24
SYMBOL:RAF1,11.452,11.384,11.435,11.009,10.911
SYMBOL:RAF1,10.224,10.682,10.818,10.537,10.121
SYMBOL:RHOA,11.408,11.448,11.645,11.564,11.397
SYMBOL:RYR2,10.232,10.124,10.591,10.541,10.21
SYMBOL:SYN1,10.116,10.46,11.095,10.853,10.524
SYMBOL:NTRK1,10.345,10.241,10.522,10.384,10.025
SYMBOL:TSC2,12.038,11.397,12.093,11.594,11.48
SYMBOL:TSC2,9.857,9.892,10.787,10.269,10.001
SYMBOL:TH,10.83,10.906,11.156,10.913,10.843
SYMBOL:VAV1,10.495,11.046,11.386,10.528,10.096
SYMBOL:FLT1,10.286,10.351,10.688,10.493,10.36
SYMBOL:KDR,9.976,10.067,10.688,10.354,10.258
SYMBOL:WAS,11.63,10.106,10.346,10.459,10.324
SYMBOL:ZAP70,11.455,10.241,10.146,10.282,10.223
SYMBOL:AKT1,10.25,10.092,10.569,10.377,10.254
SYMBOL:AKT1,10.159,10.09,10.65,10.279,10.308
SYMBOL:PLK1,10.079,10.1,10.532,10.38,10.311
SYMBOL:AKT1,12.907,13.131,12.844,13.111,13.051
SYMBOL:FCGR2B,11.982,11.375,11.363,11.378,10.959
SYMBOL:MAP2K7,10.191,10.191,10.577,10.384,10.123
SYMBOL:RPS6KB1,9.778,10.015,10.146,10.221,9.891
SYMBOL:RPS6KB2,10.418,10.611,11.056,10.854,10.426
SYMBOL:PAK1,10.713,10.646,11.012,10.734,10.411
