Time	TH	ErrTH	H	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[p21]	ErrProb[p21]	Prob[<nil>]	ErrProb[<nil>]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	
301.7000	0.0214	0.0020	1.9084	0	0	0	0	0.016658	0.001781	0.355484	0.006762	0	0	0.427200	0.006996	0.137873	0.004858	0.016643	0.001777	0.018551	0.001869	0	0	0.002870	0.000734	0	0	0	0	0	0	0.024722	0.002168	0	0	
301.8000	0.0223	0.0021	1.9136	0	0	0	0	0.017731	0.001828	0.354482	0.006753	0	0	0.427200	0.006996	0.137105	0.004849	0.016701	0.001790	0.019506	0.001917	0	0	0.002393	0.000671	0	0	0	0	0	0	0.024882	0.002189	0	0	
301.9000	0.0222	0.0021	1.9187	0	0	0	0	0.018963	0.001901	0.353337	0.006751	0	0	0.427200	0.006996	0.137462	0.004850	0.017036	0.001800	0.017894	0.001826	0	0	0.002866	0.000744	0	0	0	0	0	0	0.025243	0.002195	0	0	
302.0000	0.0223	0.0021	1.9191	0	0	0	0	0.019347	0.001914	0.353584	0.006748	0	0	0.427200	0.006996	0.136641	0.004838	0.016920	0.001803	0.018230	0.001842	0	0	0.002588	0.000700	0	0	0	0	0	0	0.025489	0.002215	0	0	
302.1000	0.0214	0.0020	1.9189	0	0	0	0	0.019822	0.001957	0.354223	0.006753	0	0	0.427200	0.006996	0.135711	0.004827	0.017141	0.001801	0.016839	0.001771	0	0	0.002713	0.000717	0	0	0	0	0	0	0.026352	0.002246	0	0	
302.2000	0.0207	0.0020	1.9237	0	0	0	0	0.019330	0.001916	0.353943	0.006759	0	0	0.427200	0.006996	0.134612	0.004802	0.017355	0.001826	0.018544	0.001847	0	0	0.002792	0.000731	0	0	0	0	0	0	0.026224	0.002229	0	0	
302.3000	0.0204	0.0020	1.9281	0	0	0	0	0.018772	0.001899	0.353159	0.006750	0	0	0.427200	0.006996	0.134589	0.004811	0.016493	0.001773	0.020459	0.001964	0	0	0.003254	0.000792	0	0	0	0	0	0	0.026075	0.002237	0	0	
302.4000	0.0196	0.0019	1.9232	0	0	0.000128	0.000128	0.018113	0.001856	0.354587	0.006759	0	0	0.427200	0.006996	0.134673	0.004808	0.016515	0.001787	0.020071	0.001949	0	0	0.003256	0.000789	0	0	0	0	0	0	0.025457	0.002222	0	0	
302.5000	0.0209	0.0020	1.9198	0	0	0.000025	0.000025	0.016989	0.001810	0.354984	0.006760	0	0	0.427200	0.006996	0.135320	0.004821	0.016625	0.001793	0.019991	0.001937	0	0	0.003621	0.000808	0	0	0	0	0	0	0.025245	0.002200	0	0	
302.6000	0.0223	0.0020	1.9215	0	0	0.000200	0.000200	0.016674	0.001782	0.354775	0.006757	0	0	0.427200	0.006996	0.135397	0.004817	0.016753	0.001778	0.019734	0.001917	0	0	0.003595	0.000846	0	0	0	0	0	0	0.025672	0.002215	0	0	
302.7000	0.0217	0.0020	1.9203	0	0	0.000097	0.000097	0.016662	0.001781	0.354725	0.006756	0	0	0.427200	0.006996	0.135471	0.004815	0.017274	0.001803	0.019817	0.001913	0	0	0.003318	0.000794	0	0	0	0	0	0	0.025435	0.002197	0	0	
302.8000	0.0213	0.0020	1.9169	0	0	0	0	0.015656	0.001728	0.354549	0.006759	0	0	0.427200	0.006996	0.136593	0.004835	0.017147	0.001806	0.020183	0.001947	0	0	0.003371	0.000803	0	0	0	0	0	0	0.025301	0.002200	0	0	
302.9000	0.0209	0.0020	1.9079	0	0	0.000090	0.000090	0.014580	0.001666	0.355739	0.006759	0	0	0.427200	0.006996	0.137748	0.004854	0.017013	0.001800	0.019444	0.001889	0	0	0.002933	0.000738	0	0	0	0	0	0	0.025254	0.002191	0	0	
303.0000	0.0214	0.0020	1.9077	0	0	0.000200	0.000200	0.014974	0.001681	0.356369	0.006763	0	0	0.427200	0.006996	0.136911	0.004840	0.016939	0.001802	0.018741	0.001859	0	0	0.002708	0.000725	0	0	0	0	0	0	0.025959	0.002228	0	0	
303.1000	0.0202	0.0020	1.9042	0	0	0.000007	0.000007	0.014513	0.001647	0.356727	0.006765	0	0	0.427200	0.006996	0.136907	0.004846	0.017187	0.001816	0.018435	0.001868	0	0	0.002662	0.000710	0	0	0	0	0	0	0.026363	0.002244	0	0	
303.2000	0.0197	0.0019	1.8975	0	0	0	0	0.014769	0.001662	0.356709	0.006761	0	0	0.427200	0.006996	0.138925	0.004876	0.016118	0.001759	0.017191	0.001796	0	0	0.002479	0.000697	0	0	0	0	0	0	0.026610	0.002262	0	0	
303.3000	0.0208	0.0020	1.8954	0	0	0	0	0.014611	0.001673	0.357193	0.006769	0	0	0.427200	0.006996	0.139037	0.004872	0.016464	0.001769	0.016698	0.001764	0	0	0.002516	0.000700	0	0	0	0	0	0	0.026281	0.002253	0	0	
303.4000	0.0194	0.0019	1.8923	0	0	0	0	0.013781	0.001622	0.358363	0.006774	0	0	0.427200	0.006996	0.138227	0.004862	0.017503	0.001835	0.016254	0.001733	0	0	0.002447	0.000685	0	0	0	0	0	0	0.026225	0.002240	0	0	
303.5000	0.0203	0.0020	1.8937	0	0	0.000051	0.000051	0.013544	0.001596	0.358560	0.006772	0	0	0.427200	0.006996	0.137667	0.004849	0.016822	0.001789	0.017037	0.001776	0	0	0.002566	0.000702	0	0	0	0	0	0	0.026553	0.002260	0	0	
303.6000	0.0202	0.0020	1.8992	0	0	0.000200	0.000200	0.014302	0.001644	0.358621	0.006772	0	0	0.427200	0.006996	0.136265	0.004836	0.016728	0.001796	0.018476	0.001845	0	0	0.002502	0.000682	0	0	0	0	0	0	0.025705	0.002204	0	0	
303.7000	0.0227	0.0021	1.9053	0	0	0.000370	0.000262	0.014630	0.001670	0.358079	0.006772	0	0	0.427200	0.006996	0.134948	0.004820	0.016916	0.001809	0.020212	0.001944	0	0	0.002135	0.000632	0	0	0	0	0	0	0.025511	0.002203	0	0	
303.8000	0.0236	0.0021	1.9079	0	0	0.000400	0.000283	0.015178	0.001701	0.357309	0.006767	0	0	0.427200	0.006996	0.135519	0.004824	0.016955	0.001806	0.021132	0.001984	0	0	0.002186	0.000640	0	0	0	0	0	0	0.024121	0.002148	0	0	
303.9000	0.0237	0.0021	1.9064	0	0	0.000400	0.000283	0.014924	0.001680	0.357656	0.006774	0	0	0.427200	0.006996	0.135482	0.004807	0.017449	0.001813	0.021140	0.001982	0	0	0.002079	0.000637	0	0	0	0	0	0	0.023670	0.002125	0	0	
304.0000	0.0236	0.0021	1.9048	0	0	0.000496	0.000299	0.013225	0.001587	0.358257	0.006774	0	0	0.427200	0.006996	0.134824	0.004811	0.017733	0.001846	0.023064	0.002080	0	0	0.001955	0.000611	0	0	0	0	0	0	0.023247	0.002118	0	0	
304.1000	0.0237	0.0021	1.9015	0	0	0.000600	0.000346	0.012927	0.001567	0.358755	0.006769	0	0	0.427200	0.006996	0.135738	0.004822	0.017740	0.001831	0.020523	0.001954	0	0	0.002215	0.000608	0	0	0	0	0	0	0.024302	0.002154	0	0	
304.2000	0.0243	0.0022	1.8975	0	0	0.000597	0.000344	0.012485	0.001543	0.359208	0.006779	0	0	0.427200	0.006996	0.136262	0.004832	0.017066	0.001813	0.019560	0.001915	0	0	0.002249	0.000664	0	0	0	0	0	0	0.025373	0.002206	0	0	
304.3000	0.0251	0.0022	1.8986	0	0	0.000400	0.000283	0.012760	0.001560	0.358916	0.006777	0	0	0.427200	0.006996	0.135424	0.004826	0.016960	0.001815	0.020547	0.001963	0	0	0.001858	0.000601	0	0	0	0	0	0	0.025936	0.002228	0	0	
304.4000	0.0242	0.0021	1.8989	0	0	0.000400	0.000283	0.013103	0.001573	0.358988	0.006773	0	0	0.427200	0.006996	0.135335	0.004823	0.016681	0.001773	0.020650	0.001959	0	0	0.001892	0.000596	0	0	0	0	0	0	0.025751	0.002203	0	0	
304.5000	0.0216	0.0020	1.8943	0	0	0.000400	0.000283	0.013109	0.001576	0.359678	0.006779	0	0	0.427200	0.006996	0.135941	0.004833	0.016917	0.001811	0.019225	0.001904	0	0	0.001865	0.000597	0	0	0	0	0	0	0.025665	0.002224	0	0	
304.6000	0.0213	0.0020	1.8959	0	0	0.000400	0.000283	0.014222	0.001649	0.359736	0.006778	0	0	0.427200	0.006996	0.135321	0.004823	0.016551	0.001769	0.018478	0.001858	0	0	0.001816	0.000584	0	0	0	0	0	0	0.026276	0.002231	0	0	
304.7000	0.0194	0.0019	1.8931	0	0	0.000400	0.000283	0.014823	0.001670	0.359705	0.006778	0	0	0.427200	0.006996	0.136052	0.004832	0.016718	0.001805	0.017639	0.001820	0	0	0.001497	0.000533	0	0	0	0	0	0	0.025967	0.002240	0	0	
304.8000	0.0196	0.0019	1.8907	0	0	0.000400	0.000283	0.014454	0.001659	0.359728	0.006777	0	0	0.427200	0.006996	0.137055	0.004843	0.016761	0.001784	0.017176	0.001793	0	0	0.001636	0.000552	0	0	0	0	0	0	0.025590	0.002221	0	0	
304.9000	0.0198	0.0019	1.8921	0	0	0.000415	0.000283	0.014686	0.001674	0.359673	0.006781	0	0	0.427200	0.006996	0.136768	0.004843	0.017403	0.001833	0.016695	0.001767	0	0	0.001672	0.000563	0	0	0	0	0	0	0.025488	0.002211	0	0	
305.0000	0.0196	0.0019	1.8922	0	0	0.000600	0.000346	0.014984	0.001700	0.359354	0.006778	0	0	0.427200	0.006996	0.137273	0.004854	0.016778	0.001802	0.017430	0.001787	0	0	0.001376	0.000497	0	0	0	0	0	0	0.025005	0.002177	0	0	
305.1000	0.0194	0.0019	1.8923	0	0	0.000962	0.000431	0.014126	0.001636	0.359619	0.006780	0	0	0.427200	0.006996	0.137344	0.004844	0.016055	0.001746	0.018402	0.001851	0	0	0.001400	0.000529	0	0	0	0	0	0	0.024891	0.002184	0	0	
305.2000	0.0180	0.0018	1.8898	0	0	0.000839	0.000402	0.013577	0.001607	0.359953	0.006781	0	0	0.427200	0.006996	0.137393	0.004852	0.015323	0.001715	0.017794	0.001833	0	0	0.001596	0.000542	0	0	0	0	0	0	0.026325	0.002251	0	0	
305.3000	0.0188	0.0019	1.8912	0	0	0.000800	0.000400	0.013620	0.001603	0.359153	0.006777	0	0	0.427200	0.006996	0.137451	0.004847	0.015279	0.001711	0.018187	0.001838	0	0	0.001253	0.000492	0	0	0	0	0	0	0.027058	0.002280	0	0	
305.4000	0.0195	0.0019	1.8945	0	0	0.000800	0.000400	0.014161	0.001640	0.358702	0.006775	0	0	0.427200	0.006996	0.136966	0.004849	0.015295	0.001707	0.018116	0.001864	0	0	0.001242	0.000491	0	0	0	0	0	0	0.027518	0.002305	0	0	
305.5000	0.0188	0.0019	1.8949	0	0	0.000584	0.000289	0.014550	0.001664	0.358708	0.006775	0	0	0.427200	0.006996	0.136972	0.004835	0.015730	0.001730	0.017922	0.001805	0	0	0.001462	0.000527	0	0	0	0	0	0	0.026873	0.002269	0	0	
305.6000	0.0190	0.0019	1.9016	0	0	0.000244	0.000205	0.015183	0.001706	0.358069	0.006771	0	0	0.427200	0.006996	0.135130	0.004823	0.016451	0.001769	0.019675	0.001931	0	0	0.001498	0.000528	0	0	0	0	0	0	0.026550	0.002254	0	0	
305.7000	0.0183	0.0018	1.9069	0	0	0.000200	0.000200	0.016477	0.001776	0.357390	0.006772	0	0	0.427200	0.006996	0.134712	0.004812	0.016556	0.001784	0.020192	0.001949	0	0	0.001692	0.000559	0	0	0	0	0	0	0.025580	0.002207	0	0	
305.8000	0.0203	0.0019	1.9060	0	0	0.000200	0.000200	0.015652	0.001729	0.357791	0.006771	0	0	0.427200	0.006996	0.134920	0.004817	0.016686	0.001794	0.020782	0.001974	0	0	0.002096	0.000635	0	0	0	0	0	0	0.024673	0.002173	0	0	
305.9000	0.0221	0.0020	1.9024	0	0	0.000121	0.000121	0.014580	0.001662	0.358276	0.006776	0	0	0.427200	0.006996	0.135370	0.004817	0.018062	0.001852	0.020661	0.001986	0	0	0.002108	0.000641	0	0	0	0	0	0	0.023621	0.002136	0	0	
306.0000	0.0221	0.0020	1.9015	0	0	0	0	0.014467	0.001656	0.358102	0.006772	0	0	0.427200	0.006996	0.135690	0.004821	0.018375	0.001873	0.020677	0.001960	0	0	0.002172	0.000642	0	0	0	0	0	0	0.023317	0.002113	0	0	
306.1000	0.0221	0.0020	1.9038	0	0	0	0	0.015171	0.001693	0.357897	0.006769	0	0	0.427200	0.006996	0.135532	0.004818	0.018365	0.001872	0.020465	0.001944	0	0	0.002400	0.000692	0	0	0	0	0	0	0.022971	0.002099	0	0	
306.2000	0.0207	0.0020	1.9038	0	0	0	0	0.015552	0.001718	0.357827	0.006769	0	0	0.427200	0.006996	0.135262	0.004820	0.019137	0.001915	0.019196	0.001893	0	0	0.002042	0.000633	0	0	0	0	0	0	0.023785	0.002136	0	0	
306.3000	0.0183	0.0018	1.9046	0	0	0	0	0.016008	0.001746	0.358055	0.006773	0	0	0.427200	0.006996	0.134465	0.004809	0.020370	0.001978	0.017060	0.001800	0	0	0.002053	0.000609	0	0	0	0	0	0	0.024789	0.002182	0	0	
306.4000	0.0182	0.0018	1.9139	0	0	0	0	0.016339	0.001757	0.356458	0.006764	0	0	0.427200	0.006996	0.133398	0.004786	0.021598	0.002013	0.017542	0.001815	0	0	0.002000	0.000601	0	0	0	0	0	0	0.025464	0.002195	0	0	
306.5000	0.0179	0.0018	1.9117	0	0	0	0	0.016422	0.001769	0.356278	0.006766	0	0	0.427200	0.006996	0.133922	0.004800	0.020740	0.001993	0.017721	0.001828	0	0	0.001602	0.000548	0	0	0	0	0	0	0.026114	0.002237	0	0	
306.6000	0.0183	0.0018	1.9086	0	0	0.000089	0.000089	0.016318	0.001757	0.356774	0.006766	0	0	0.427200	0.006996	0.134699	0.004807	0.020692	0.001984	0.017359	0.001798	0	0	0.001596	0.000547	0	0	0	0	0	0	0.025273	0.002200	0	0	
306.7000	0.0188	0.0018	1.9058	0	0	0.000200	0.000200	0.015851	0.001739	0.356864	0.006769	0	0	0.427200	0.006996	0.135727	0.004825	0.020610	0.001984	0.016704	0.001758	0	0	0.001577	0.000558	0	0	0	0	0	0	0.025267	0.002191	0	0	
306.8000	0.0193	0.0019	1.9044	0	0	0.000200	0.000200	0.015766	0.001718	0.356582	0.006764	0	0	0.427200	0.006996	0.136594	0.004834	0.020622	0.001982	0.016365	0.001753	0	0	0.001560	0.000552	0	0	0	0	0	0	0.025111	0.002197	0	0	
306.9000	0.0191	0.0019	1.9070	0	0	0.000200	0.000200	0.015967	0.001743	0.355971	0.006764	0	0	0.427200	0.006996	0.136605	0.004832	0.021283	0.002008	0.016077	0.001726	0	0	0.001600	0.000565	0	0	0	0	0	0	0.025097	0.002196	0	0	
307.0000	0.0209	0.0020	1.9172	0	0	0.000202	0.000200	0.016581	0.001773	0.354720	0.006757	0	0	0.427200	0.006996	0.135271	0.004821	0.021806	0.002045	0.016694	0.001779	0	0	0.001934	0.000614	0	0	0	0	0	0	0.025594	0.002221	0	0	
307.1000	0.0211	0.0020	1.9182	0	0	0.000452	0.000288	0.016940	0.001787	0.355335	0.006758	0	0	0.427200	0.006996	0.133910	0.004786	0.022369	0.002044	0.016776	0.001760	0	0	0.001456	0.000518	0	0	0	0	0	0	0.025562	0.002205	0	0	
307.2000	0.0215	0.0020	1.9187	0	0	0.000600	0.000346	0.017764	0.001827	0.354399	0.006754	0	0	0.427200	0.006996	0.134649	0.004813	0.022545	0.002081	0.016880	0.001788	0	0	0.000856	0.000403	0	0	0	0	0	0	0.025107	0.002198	0	0	
307.3000	0.0225	0.0021	1.9251	0	0	0.000479	0.000294	0.018291	0.001868	0.353425	0.006754	0	0	0.427200	0.006996	0.133481	0.004787	0.023688	0.002124	0.017849	0.001822	0	0	0.000785	0.000373	0	0	0	0	0	0	0.024802	0.002178	0	0	
307.4000	0.0227	0.0020	1.9247	0	0	0.000400	0.000283	0.017248	0.001813	0.353121	0.006753	0	0	0.427200	0.006996	0.133737	0.004796	0.024171	0.002143	0.019170	0.001909	0	0	0.000677	0.000355	0	0	0	0	0	0	0.024277	0.002157	0	0	
307.5000	0.0225	0.0020	1.9205	0	0	0.000408	0.000283	0.015829	0.001727	0.353126	0.006751	0	0	0.427200	0.006996	0.135318	0.004815	0.024498	0.002162	0.018510	0.001862	0	0	0.000800	0.000400	0	0	0	0	0	0	0.024310	0.002165	0	0	
307.6000	0.0231	0.0021	1.9178	0	0	0.000434	0.000285	0.015353	0.001711	0.353600	0.006753	0	0	0.427200	0.006996	0.135270	0.004821	0.024078	0.002150	0.018265	0.001859	0	0	0.000668	0.000350	0	0	0	0	0	0	0.025132	0.002203	0	0	
307.7000	0.0209	0.0019	1.9149	0	0	0.000400	0.000283	0.015396	0.001721	0.354530	0.006755	0	0	0.427200	0.006996	0.135088	0.004816	0.024320	0.002148	0.017500	0.001797	0	0	0.000807	0.000400	0	0	0	0	0	0	0.024759	0.002169	0	0	
307.8000	0.0199	0.0019	1.9146	0	0	0.000400	0.000283	0.015415	0.001723	0.355068	0.006759	0	0	0.427200	0.006996	0.134960	0.004814	0.023966	0.002136	0.017702	0.001820	0	0	0.001114	0.000438	0	0	0	0	0	0	0.024175	0.002151	0	0	
307.9000	0.0202	0.0019	1.9114	0	0	0.000254	0.000207	0.014916	0.001687	0.355192	0.006763	0	0	0.427200	0.006996	0.136040	0.004825	0.022560	0.002073	0.017914	0.001827	0	0	0.001388	0.000507	0	0	0	0	0	0	0.024536	0.002167	0	0	
308.0000	0.0191	0.0019	1.9073	0	0	0.000200	0.000200	0.014666	0.001690	0.355664	0.006766	0	0	0.427200	0.006996	0.137072	0.004854	0.021535	0.002031	0.017670	0.001836	0	0	0.001665	0.000562	0	0	0	0	0	0	0.024328	0.002161	0	0	
308.1000	0.0203	0.0019	1.9102	0	0	0.000200	0.000200	0.014929	0.001683	0.355349	0.006759	0	0	0.427200	0.006996	0.136955	0.004840	0.020506	0.001969	0.017798	0.001819	0	0	0.002019	0.000632	0	0	0	0	0	0	0.025043	0.002182	0	0	
308.2000	0.0211	0.0020	1.9025	0	0	0.000350	0.000250	0.014613	0.001676	0.356921	0.006765	0	0	0.427200	0.006996	0.138026	0.004864	0.018982	0.001914	0.017307	0.001781	0	0	0.002307	0.000670	0	0	0	0	0	0	0.024293	0.002153	0	0	
308.3000	0.0215	0.0020	1.9026	0	0	0.000400	0.000283	0.014375	0.001655	0.357000	0.006771	0	0	0.427200	0.006996	0.138456	0.004862	0.018939	0.001912	0.017177	0.001786	0	0	0.002769	0.000732	0	0	0	0	0	0	0.023683	0.002135	0	0	
308.4000	0.0219	0.0020	1.9031	0	0	0.000400	0.000283	0.014566	0.001657	0.357517	0.006763	0	0	0.427200	0.006996	0.137861	0.004862	0.019324	0.001921	0.017347	0.001803	0	0	0.003005	0.000759	0	0	0	0	0	0	0.022780	0.002094	0	0	
308.5000	0.0206	0.0020	1.9001	0	0	0.000400	0.000283	0.014584	0.001671	0.357108	0.006769	0	0	0.427200	0.006996	0.139403	0.004878	0.018605	0.001889	0.015633	0.001712	0	0	0.003120	0.000765	0	0	0	0	0	0	0.023947	0.002146	0	0	
308.6000	0.0194	0.0019	1.8964	0	0	0.000400	0.000283	0.014337	0.001641	0.357308	0.006769	0	0	0.427200	0.006996	0.140192	0.004893	0.017845	0.001846	0.015013	0.001686	0	0	0.003109	0.000764	0	0	0	0	0	0	0.024595	0.002169	0	0	
308.7000	0.0200	0.0020	1.9037	0	0	0.000400	0.000283	0.014493	0.001657	0.355495	0.006761	0	0	0.427200	0.006996	0.140627	0.004900	0.017495	0.001816	0.015481	0.001716	0	0	0.003530	0.000810	0	0	0	0	0	0	0.025280	0.002192	0	0	
308.8000	0.0192	0.0019	1.9019	0	0	0.000427	0.000284	0.014580	0.001665	0.355524	0.006763	0	0	0.427200	0.006996	0.141362	0.004909	0.016847	0.001784	0.014979	0.001681	0	0	0.003756	0.000861	0	0	0	0	0	0	0.025325	0.002206	0	0	
308.9000	0.0203	0.0019	1.9034	0	0	0.000584	0.000319	0.014153	0.001639	0.355865	0.006760	0	0	0.427200	0.006996	0.140683	0.004900	0.017894	0.001857	0.014523	0.001649	0	0	0.003873	0.000850	0	0	0	0	0	0	0.025225	0.002213	0	0	
309.0000	0.0199	0.0019	1.9027	0	0	0.000720	0.000367	0.013938	0.001611	0.355262	0.006762	0	0	0.427200	0.006996	0.141972	0.004918	0.017271	0.001824	0.014216	0.001632	0	0	0.003981	0.000880	0	0	0	0	0	0	0.025439	0.002205	0	0	
309.1000	0.0185	0.0019	1.9092	0	0	0.000708	0.000363	0.015031	0.001691	0.353673	0.006753	0	0	0.427200	0.006996	0.142146	0.004922	0.017923	0.001847	0.014300	0.001640	0	0	0.003824	0.000851	0	0	0	0	0	0	0.025196	0.002195	0	0	
309.2000	0.0178	0.0018	1.9108	0	0	0.000544	0.000303	0.015203	0.001689	0.353125	0.006750	0	0	0.427200	0.006996	0.142050	0.004912	0.017958	0.001836	0.015018	0.001672	0	0	0.003639	0.000835	0	0	0	0	0	0	0.025263	0.002193	0	0	
309.3000	0.0166	0.0018	1.9155	0	0	0.000400	0.000283	0.015382	0.001724	0.352951	0.006752	0	0	0.427200	0.006996	0.140389	0.004902	0.018779	0.001912	0.016108	0.001729	0	0	0.003467	0.000821	0	0	0	0	0	0	0.025323	0.002204	0	0	
309.4000	0.0180	0.0018	1.9089	0	0	0.000270	0.000212	0.014686	0.001672	0.354007	0.006754	0	0	0.427200	0.006996	0.140719	0.004898	0.019197	0.001919	0.016237	0.001739	0	0	0.003234	0.000790	0	0	0	0	0	0	0.024449	0.002169	0	0	
309.5000	0.0187	0.0019	1.9032	0	0	0.000200	0.000200	0.014132	0.001637	0.354235	0.006758	0	0	0.427200	0.006996	0.142035	0.004915	0.019170	0.001897	0.015127	0.001697	0	0	0.003264	0.000795	0	0	0	0	0	0	0.024637	0.002174	0	0	
309.6000	0.0202	0.0019	1.8999	0	0	0.000200	0.000200	0.013576	0.001610	0.353504	0.006754	0	0	0.427200	0.006996	0.143637	0.004942	0.017887	0.001841	0.015373	0.001705	0	0	0.002872	0.000733	0	0	0	0	0	0	0.025752	0.002219	0	0	
309.7000	0.0211	0.0020	1.9000	0	0	0.000200	0.000200	0.013722	0.001626	0.353620	0.006753	0	0	0.427200	0.006996	0.143429	0.004939	0.018071	0.001852	0.016009	0.001718	0	0	0.002659	0.000717	0	0	0	0	0	0	0.025090	0.002185	0	0	
309.8000	0.0217	0.0020	1.9013	0	0	0.000200	0.000200	0.014017	0.001632	0.353435	0.006754	0	0	0.427200	0.006996	0.143303	0.004933	0.018042	0.001852	0.015457	0.001695	0	0	0.002806	0.000743	0	0	0	0	0	0	0.025540	0.002216	0	0	
309.9000	0.0211	0.0020	1.9006	0	0	0.000200	0.000200	0.013741	0.001612	0.353812	0.006757	0	0	0.427200	0.006996	0.142673	0.004929	0.018205	0.001859	0.015434	0.001709	0	0	0.002600	0.000720	0	0	0	0	0	0	0.026133	0.002236	0	0	
310.0000	0.0212	0.0020	1.9059	0	0	0.000196	0.000196	0.013697	0.001600	0.353004	0.006753	0	0	0.427200	0.006996	0.141943	0.004909	0.017441	0.001824	0.016830	0.001765	0	0	0.002605	0.000707	0	0	0	0	0	0	0.027084	0.002266	0	0	
310.1000	0.0214	0.0020	1.9083	0	0	0.000077	0.000077	0.013716	0.001622	0.352918	0.006752	0	0	0.427200	0.006996	0.140939	0.004900	0.017521	0.001827	0.018663	0.001858	0	0	0.002432	0.000690	0	0	0	0	0	0	0.026534	0.002249	0	0	
310.2000	0.0214	0.0020	1.9097	0	0	0.000200	0.000200	0.013709	0.001616	0.352792	0.006753	0	0	0.427200	0.006996	0.141001	0.004903	0.016763	0.001774	0.020241	0.001952	0	0	0.002429	0.000686	0	0	0	0	0	0	0.025664	0.002201	0	0	
310.3000	0.0216	0.0020	1.9119	0	0	0.000298	0.000223	0.013772	0.001611	0.352791	0.006747	0	0	0.427200	0.006996	0.140625	0.004892	0.016571	0.001772	0.020832	0.001960	0	0	0.002557	0.000702	0	0	0	0	0	0	0.025354	0.002198	0	0	
310.4000	0.0195	0.0019	1.9153	0	0	0.000361	0.000257	0.014000	0.001634	0.352757	0.006751	0	0	0.427200	0.006996	0.139579	0.004880	0.017780	0.001845	0.021104	0.001980	0	0	0.002372	0.000665	0	0	0	0	0	0	0.024849	0.002174	0	0	
310.5000	0.0209	0.0020	1.9089	0	0	0.000200	0.000200	0.012939	0.001572	0.353127	0.006753	0	0	0.427200	0.006996	0.140479	0.004895	0.017544	0.001830	0.020801	0.001986	0	0	0.002213	0.000663	0	0	0	0	0	0	0.025497	0.002222	0	0	
310.6000	0.0216	0.0020	1.9090	0	0	0.000200	0.000200	0.013158	0.001580	0.353302	0.006749	0	0	0.427200	0.006996	0.140046	0.004893	0.017439	0.001832	0.020783	0.001973	0	0	0.002091	0.000613	0	0	0	0	0	0	0.025781	0.002217	0	0	
310.7000	0.0203	0.0019	1.9087	0	0	0.000200	0.000200	0.013746	0.001618	0.353653	0.006754	0	0	0.427200	0.006996	0.139801	0.004882	0.017762	0.001842	0.019558	0.001918	0	0	0.002111	0.000633	0	0	0	0	0	0	0.025969	0.002241	0	0	
310.8000	0.0186	0.0018	1.9064	0	0	0.000200	0.000200	0.014033	0.001632	0.354107	0.006751	0	0	0.427200	0.006996	0.139865	0.004891	0.018727	0.001890	0.018008	0.001819	0	0	0.002002	0.000609	0	0	0	0	0	0	0.025858	0.002213	0	0	
310.9000	0.0181	0.0019	1.9030	0	0	0.000200	0.000200	0.014279	0.001650	0.355137	0.006759	0	0	0.427200	0.006996	0.139644	0.004885	0.018544	0.001881	0.017872	0.001824	0	0	0.001973	0.000612	0	0	0	0	0	0	0.025151	0.002193	0	0	
311.0000	0.0178	0.0018	1.8995	0	0	0.000200	0.000200	0.013713	0.001621	0.356312	0.006765	0	0	0.427200	0.006996	0.139191	0.004880	0.018931	0.001906	0.017649	0.001808	0	0	0.002058	0.000632	0	0	0	0	0	0	0.024746	0.002175	0	0	
311.1000	0.0169	0.0018	1.8904	0	0	0.000200	0.000200	0.013358	0.001592	0.358136	0.006775	0	0	0.427200	0.006996	0.138973	0.004876	0.018817	0.001894	0.016548	0.001772	0	0	0.001600	0.000565	0	0	0	0	0	0	0.025168	0.002200	0	0	
311.2000	0.0183	0.0018	1.8890	0	0	0.000310	0.000228	0.012861	0.001559	0.358584	0.006773	0	0	0.427200	0.006996	0.138936	0.004872	0.018972	0.001912	0.016418	0.001741	0	0	0.001600	0.000565	0	0	0	0	0	0	0.025120	0.002200	0	0	
311.3000	0.0172	0.0018	1.8910	0	0	0.000400	0.000283	0.012213	0.001528	0.359279	0.006779	0	0	0.427200	0.006996	0.137557	0.004848	0.019748	0.001930	0.017487	0.001803	0	0	0.001741	0.000573	0	0	0	0	0	0	0.024375	0.002157	0	0	
