Time,mTORC1_S6K1,<nil>,Senescence,Insulin,p21,AKT
212.3,0.999,0,0.147,1,0.146,0.854
212.4,0.999,0,0.146969,1,0.146,0.854
212.5,0.999,0,0.146,1,0.146,0.854
212.6,0.999,0,0.146,1,0.146,0.854
212.7,0.999,0,0.146,1,0.146,0.854
212.8,0.999,0,0.146,1,0.146,0.854
212.9,0.999187,0,0.146,1,0.146,0.854
213,1,0,0.146,1,0.146,0.854
213.1,1,0,0.146,1,0.146,0.854
213.2,1,0,0.146,1,0.146,0.854
213.3,1,0,0.146,1,0.146,0.854
213.4,1,0,0.146,1,0.146,0.854
213.5,1,0,0.146,1,0.146,0.854
213.6,1,0,0.146,1,0.146,0.854
213.7,1,0,0.146,1,0.146,0.854
213.8,1,0,0.146,1,0.146,0.854
213.9,1,0,0.146,1,0.146,0.854
214,1,0,0.146,1,0.146,0.854
214.1,1,0,0.146,1,0.146,0.854
214.2,1,0,0.146,1,0.146,0.854
214.3,1,0,0.146,1,0.146,0.854
214.4,1,0,0.146,1,0.146,0.854
214.5,1,0,0.146,1,0.146,0.854
214.6,1,0,0.146,1,0.146,0.854
214.7,1,0,0.146,1,0.146,0.854
214.8,1,0,0.146,1,0.146,0.854
214.9,1,0,0.146,1,0.146,0.854
215,1,0,0.146,1,0.146,0.854
215.1,1,0,0.146,1,0.146,0.854
215.2,1,0,0.146,1,0.146,0.854
215.3,1,0,0.146,1,0.146,0.854
215.4,1,0,0.146,1,0.146,0.854
215.5,1,0,0.146,1,0.146,0.854
215.6,1,0,0.146,1,0.146,0.854
215.7,1,0,0.146,1,0.146,0.854
215.8,1,0,0.146,1,0.146,0.854
215.9,1,0,0.146,1,0.146,0.854
216,1,0,0.146,1,0.146,0.854
216.1,1,0,0.146,1,0.146,0.854
216.2,1,0,0.146,1,0.146,0.854
216.3,1,0,0.146,1,0.146,0.854
216.4,1,0,0.146,1,0.146,0.854
216.5,1,0,0.146,1,0.146,0.854
216.6,1,0,0.146,1,0.146,0.854
216.7,1,0,0.146,1,0.146,0.854
216.8,1,0,0.146,1,0.146,0.854
216.9,1,0,0.146,1,0.146,0.854
217,1,0,0.146,1,0.146,0.854
217.1,1,0,0.146,1,0.146,0.854
217.2,1,0,0.146,1,0.146,0.854
217.3,1,0,0.146,1,0.146,0.854
217.4,1,0,0.146,1,0.146,0.854
217.5,1,0,0.146,1,0.146,0.854
217.6,1,0,0.146,1,0.146,0.854
217.7,1,0,0.146,1,0.146,0.854
217.8,1,0,0.146,1,0.146,0.854
217.9,1,0,0.146,1,0.146,0.854
218,1,0,0.146,1,0.146,0.854
218.1,1,0,0.146,1,0.146,0.854
218.2,1,0,0.146,1,0.146,0.854
218.3,1,0,0.146,1,0.146,0.854
218.4,1,0,0.146,1,0.146,0.854
218.5,1,0,0.146,1,0.146,0.854
218.6,1,0,0.146,1,0.146,0.854
218.7,1,0,0.146,1,0.146,0.854
218.8,1,0,0.146,1,0.146,0.854
218.9,1,0,0.146,1,0.146,0.854
219,1,0,0.146,1,0.146,0.854
219.1,1,0,0.146,1,0.146,0.854
219.2,1,0,0.146,1,0.146,0.854
219.3,1,0,0.146,1,0.146,0.854
219.4,1,0,0.146,1,0.146,0.854
219.5,1,0,0.146,1,0.146,0.854
219.6,1,0,0.146,1,0.146,0.854
219.7,1,0,0.146,1,0.146,0.854
219.8,1,0,0.146,1,0.146,0.854
219.9,1,0,0.146,1,0.146,0.854
220,1,0,0.146,1,0.146,0.854
220.1,1,0,0.146,1,0.146,0.854
220.2,1,0,0.146,1,0.146,0.854
220.3,1,0,0.146,1,0.146,0.854
220.4,1,0,0.146,1,0.146,0.854
220.5,1,0,0.146,1,0.146,0.854
220.6,1,0,0.146,1,0.146,0.854
220.7,1,0,0.146,1,0.146,0.854
220.8,1,0,0.146,1,0.146,0.854
220.9,1,0,0.146,1,0.146,0.854
221,1,0,0.146,1,0.146,0.854
221.1,1,0,0.146,1,0.146,0.854
221.2,1,0,0.146,1,0.146,0.854
221.3,1,0,0.146,1,0.146,0.854
221.4,1,0,0.146,1,0.146,0.854
221.5,1,0,0.146,1,0.146,0.854
221.6,1,0,0.146,1,0.146,0.854
221.7,1,0,0.146,1,0.146,0.854
221.8,1,0,0.146,1,0.146,0.854
221.9,1,0,0.146,1,0.146,0.854
222,1,0,0.146,1,0.146,0.854
222.1,1,0,0.146,1,0.146,0.854
222.2,1,0,0.146,1,0.146,0.854
222.3,1,0,0.146,1,0.146,0.854
222.4,1,0,0.146,1,0.146,0.854
222.5,1,0,0.146,1,0.146,0.854
222.6,1,0,0.146,1,0.146,0.854
222.7,1,0,0.146,1,0.146,0.854
222.8,1,0,0.146,1,0.146,0.854
222.9,1,0,0.146,1,0.146,0.854
223,1,0,0.146,1,0.146,0.854
223.1,1,0,0.146,1,0.146,0.854
223.2,1,0,0.146,1,0.146,0.854
223.3,1,0,0.146,1,0.146,0.854
223.4,1,0,0.146,1,0.146,0.854
223.5,1,0,0.146,1,0.146,0.854
223.6,1,0,0.146,1,0.146,0.854
223.7,1,0,0.146,1,0.146,0.854
223.8,1,0,0.146,1,0.146,0.854
223.9,1,0,0.146,1,0.146,0.854
224,1,0,0.146,1,0.146,0.854
224.1,1,0,0.146,1,0.146,0.854
224.2,1,0,0.146,1,0.146,0.854
224.3,1,0,0.146,1,0.146,0.854
224.4,1,0,0.146,1,0.146,0.854
224.5,1,0,0.146,1,0.146,0.854
224.6,1,0,0.146,1,0.146,0.854
224.7,1,0,0.146,1,0.146,0.854
224.8,1,0,0.146,1,0.146,0.854
224.9,1,0,0.146,1,0.146,0.854
225,1,0,0.146,1,0.146,0.854
225.1,1,0,0.146,1,0.146,0.854
225.2,1,0,0.146,1,0.146,0.854
225.3,1,0,0.146,1,0.146,0.854
225.4,1,0,0.146,1,0.146,0.854
225.5,1,0,0.146,1,0.146,0.854
225.6,1,0,0.146,1,0.146,0.854
225.7,1,0,0.146,1,0.146,0.854
225.8,1,0,0.146,1,0.146,0.854
225.9,1,0,0.146,1,0.146,0.854
226,1,0,0.146,1,0.146,0.854
226.1,1,0,0.146,1,0.146,0.854
226.2,1,0,0.146,1,0.146,0.854
226.3,1,0,0.146,1,0.146,0.854
226.4,1,0,0.146,1,0.146,0.854
226.5,1,0,0.146,1,0.146,0.854
226.6,1,0,0.146,1,0.146,0.854
226.7,1,0,0.146,1,0.146,0.854
226.8,1,0,0.146,1,0.146,0.854
226.9,1,0,0.146,1,0.146,0.854
227,1,0,0.146,1,0.146,0.854
227.1,1,0,0.146,1,0.146,0.854
227.2,1,0,0.146,1,0.146,0.854
227.3,1,0,0.146,1,0.146,0.854
227.4,1,0,0.146,1,0.146,0.854
227.5,1,0,0.146,1,0.146,0.854
227.6,1,0,0.146,1,0.146,0.854
227.7,1,0,0.146,1,0.146,0.854
227.8,1,0,0.146,1,0.146,0.854
227.9,1,0,0.146,1,0.146,0.854
228,1,0,0.146,1,0.146,0.854
228.1,1,0,0.146,1,0.146,0.854
228.2,1,0,0.146,1,0.146,0.854
228.3,1,0,0.146,1,0.146,0.854
228.4,1,0,0.146,1,0.146,0.854
228.5,1,0,0.146,1,0.146,0.854
228.6,1,0,0.146,1,0.146,0.854
228.7,1,0,0.146,1,0.146,0.854
228.8,1,0,0.146,1,0.146,0.854
228.9,1,0,0.146,1,0.146,0.854
229,1,0,0.146,1,0.146,0.854
229.1,1,0,0.146,1,0.146,0.854
229.2,1,0,0.146,1,0.146,0.854
229.3,1,0,0.146,1,0.146,0.854
229.4,1,0,0.146,1,0.146,0.854
229.5,1,0,0.146,1,0.146,0.854
229.6,1,0,0.146,1,0.146,0.854
229.7,1,0,0.146,1,0.146,0.854
229.8,1,0,0.146,1,0.146,0.854
229.9,1,0,0.146,1,0.146,0.854
230,1,0,0.146,1,0.146,0.854
230.1,1,0,0.146,1,0.146,0.854
230.2,1,0,0.146,1,0.146,0.854
230.3,1,0,0.146,1,0.146,0.854
230.4,1,0,0.146,1,0.146,0.854
230.5,1,0,0.146,1,0.146,0.854
230.6,1,0,0.146,1,0.146,0.854
230.7,1,0,0.146,1,0.146,0.854
230.8,1,0,0.146,1,0.146,0.854
230.9,1,0,0.146,1,0.146,0.854
231,1,0,0.146,1,0.146,0.854
231.1,1,0,0.146,1,0.146,0.854
231.2,1,0,0.146,1,0.146,0.854
231.3,1,0,0.146,1,0.146,0.854
231.4,1,0,0.146,1,0.146,0.854
231.5,1,0,0.146,1,0.146,0.854
231.6,1,0,0.146,1,0.146,0.854
231.7,1,0,0.146,1,0.146,0.854
231.8,1,0,0.146,1,0.146,0.854
231.9,1,0,0.146,1,0.146,0.854
232,1,0,0.146,1,0.146,0.854
232.1,1,0,0.146,1,0.146,0.854
232.2,1,0,0.146,1,0.146,0.854
232.3,1,0,0.146,1,0.146,0.854
232.4,1,0,0.146,1,0.146,0.854
232.5,1,0,0.146,1,0.146,0.854
232.6,1,0,0.146,1,0.146,0.854
232.7,1,0,0.146,1,0.146,0.854
232.8,1,0,0.146,1,0.146,0.854
232.9,1,0,0.146,1,0.146,0.854
233,1,0,0.146,1,0.146,0.854
233.1,1,0,0.146,1,0.146,0.854
233.2,1,0,0.146,1,0.146,0.854
233.3,1,0,0.146,1,0.146,0.854
233.4,1,0,0.146,1,0.146,0.854
233.5,1,0,0.146,1,0.146,0.854
233.6,1,0,0.146,1,0.146,0.854
233.7,1,0,0.146,1,0.146,0.854
233.8,1,0,0.146,1,0.146,0.854
233.9,1,0,0.146,1,0.146,0.854
234,1,0,0.146,1,0.146,0.854
234.1,1,0,0.146,1,0.146,0.854
234.2,1,0,0.146,1,0.146,0.854
234.3,1,0,0.146,1,0.146,0.854
234.4,1,0,0.146,1,0.146,0.854
234.5,1,0,0.146,1,0.146,0.854
234.6,1,0,0.146,1,0.146,0.854
234.7,1,0,0.146,1,0.146,0.854
234.8,1,0,0.146,1,0.146,0.854
234.9,1,0,0.146,1,0.146,0.854
235,1,0,0.146,1,0.146,0.854
235.1,1,0,0.146,1,0.146,0.854
235.2,1,0,0.146,1,0.146,0.854
235.3,1,0,0.146,1,0.146,0.854
235.4,1,0,0.146,1,0.146,0.854
235.5,1,0,0.146,1,0.146,0.854
235.6,1,0,0.146,1,0.146,0.854
235.7,1,0,0.146,1,0.146,0.854
235.8,1,0,0.146,1,0.146,0.854
235.9,1,0,0.146,1,0.146,0.854
236,1,0,0.146,1,0.146,0.854
236.1,1,0,0.146,1,0.146,0.854
236.2,1,0,0.146,1,0.146,0.854
236.3,1,0,0.146,1,0.146,0.854
236.4,1,0,0.146,1,0.146,0.854
236.5,1,0,0.146,1,0.146,0.854
236.6,1,0,0.146,1,0.146,0.854
236.7,1,0,0.146,1,0.146,0.854
236.8,1,0,0.146,1,0.146,0.854
236.9,1,0,0.146,1,0.146,0.854
237,1,0,0.146,1,0.146,0.854
237.1,1,0,0.146,1,0.146,0.854
237.2,1,0,0.146,1,0.146,0.854
237.3,1,0,0.146,1,0.146,0.854
237.4,1,0,0.146,1,0.146,0.854
237.5,1,0,0.146,1,0.146,0.854
237.6,1,0,0.146,1,0.146,0.854
237.7,1,0,0.146,1,0.146,0.854
237.8,1,0,0.146,1,0.146,0.854
237.9,1,0,0.146,1,0.146,0.854
238,1,0,0.146,1,0.146,0.854
238.1,1,0,0.146,1,0.146,0.854
238.2,1,0,0.146,1,0.146,0.854
238.3,1,0,0.146,1,0.146,0.854
238.4,1,0,0.146,1,0.146,0.854
238.5,1,0,0.146,1,0.146,0.854
238.6,1,0,0.146,1,0.146,0.854
238.7,1,0,0.146,1,0.146,0.854
238.8,1,0,0.146,1,0.146,0.854
238.9,1,0,0.146,1,0.146,0.854
239,1,0,0.146,1,0.146,0.854
239.1,1,0,0.146,1,0.146,0.854
239.2,1,0,0.146,1,0.146,0.854
239.3,1,0,0.146,1,0.146,0.854
239.4,1,0,0.146,1,0.146,0.854
239.5,1,0,0.146,1,0.146,0.854
239.6,1,0,0.146,1,0.146,0.854
239.7,1,0,0.146,1,0.146,0.854
239.8,1,0,0.146,1,0.146,0.854
239.9,1,0,0.146,1,0.146,0.854
240,1,0,0.146,1,0.146,0.854
240.1,1,0,0.146,1,0.146,0.854
240.2,1,0,0.146,1,0.146,0.854
240.3,1,0,0.146,1,0.146,0.854
240.4,1,0,0.146,1,0.146,0.854
240.5,1,0,0.146,1,0.146,0.854
240.6,1,0,0.146,1,0.146,0.854
240.7,1,0,0.146,1,0.146,0.854
240.8,1,0,0.146,1,0.146,0.854
240.9,1,0,0.146,1,0.146,0.854
241,1,0,0.146,1,0.146,0.854
241.1,1,0,0.146,1,0.146,0.854
241.2,1,0,0.146,1,0.146,0.854
241.3,1,0,0.146,1,0.146,0.854
241.4,1,0,0.146,1,0.146,0.854
241.5,1,0,0.146,1,0.146,0.854
241.6,1,0,0.146,1,0.146,0.854
241.7,1,0,0.146,1,0.146,0.854
241.8,1,0,0.146,1,0.146,0.854
241.9,1,0,0.146,1,0.146,0.854
242,1,0,0.146,1,0.146,0.854
242.1,1,0,0.146,1,0.146,0.854
242.2,1,0,0.146,1,0.146,0.854
242.3,1,0,0.146,1,0.146,0.854
242.4,1,0,0.146,1,0.146,0.854
242.5,1,0,0.146,1,0.146,0.854
242.6,1,0,0.146,1,0.146,0.854
242.7,1,0,0.146,1,0.146,0.854
242.8,1,0,0.146,1,0.146,0.854
242.9,1,0,0.146,1,0.146,0.854
243,1,0,0.146,1,0.146,0.854
243.1,1,0,0.146,1,0.146,0.854
243.2,1,0,0.146,1,0.146,0.854
243.3,1,0,0.146,1,0.146,0.854
243.4,1,0,0.146,1,0.146,0.854
243.5,1,0,0.146,1,0.146,0.854
243.6,1,0,0.146,1,0.146,0.854
243.7,1,0,0.146,1,0.146,0.854
243.8,1,0,0.146,1,0.146,0.854
243.9,1,0,0.146,1,0.146,0.854
244,1,0,0.146,1,0.146,0.854
244.1,1,0,0.146,1,0.146,0.854
244.2,1,0,0.146,1,0.146,0.854
244.3,1,0,0.146,1,0.146,0.854
244.4,1,0,0.146,1,0.146,0.854
244.5,1,0,0.146,1,0.146,0.854
244.6,1,0,0.146,1,0.146,0.854
244.7,1,0,0.146,1,0.146,0.854
244.8,1,0,0.146,1,0.146,0.854
244.9,1,0,0.146,1,0.146,0.854
245,1,0,0.146,1,0.146,0.854
245.1,1,0,0.146,1,0.146,0.854
245.2,1,0,0.146,1,0.146,0.854
245.3,1,0,0.146,1,0.146,0.854
245.4,1,0,0.146,1,0.146,0.854
245.5,1,0,0.146,1,0.146,0.854
245.6,1,0,0.146,1,0.146,0.854
245.7,1,0,0.146,1,0.146,0.854
245.8,1,0,0.146,1,0.146,0.854
245.9,1,0,0.146,1,0.146,0.854
246,1,0,0.146,1,0.146,0.854
246.1,1,0,0.146,1,0.146,0.854
246.2,1,0,0.146,1,0.146,0.854
246.3,1,0,0.146,1,0.146,0.854
246.4,1,0,0.146,1,0.146,0.854
246.5,1,0,0.146,1,0.146,0.854
246.6,1,0,0.146,1,0.146,0.854
246.7,1,0,0.146,1,0.146,0.854
246.8,1,0,0.146,1,0.146,0.854
246.9,1,0,0.146,1,0.146,0.854
247,1,0,0.146,1,0.146,0.854
247.1,1,0,0.146,1,0.146,0.854
247.2,1,0,0.146,1,0.146,0.854
247.3,1,0,0.146,1,0.146,0.854
247.4,1,0,0.146,1,0.146,0.854
247.5,1,0,0.146,1,0.146,0.854
247.6,1,0,0.146,1,0.146,0.854
247.7,1,0,0.146,1,0.146,0.854
247.8,1,0,0.146,1,0.146,0.854
247.9,1,0,0.146,1,0.146,0.854
248,1,0,0.146,1,0.146,0.854
248.1,1,0,0.146,1,0.146,0.854
248.2,1,0,0.146,1,0.146,0.854
248.3,1,0,0.146,1,0.146,0.854
248.4,1,0,0.146,1,0.146,0.854
248.5,1,0,0.146,1,0.146,0.854
248.6,1,0,0.146,1,0.146,0.854
248.7,1,0,0.146,1,0.146,0.854
248.8,1,0,0.146,1,0.146,0.854
248.9,1,0,0.146,1,0.146,0.854
249,1,0,0.146,1,0.146,0.854
249.1,1,0,0.146,1,0.146,0.854
249.2,1,0,0.146,1,0.146,0.854
249.3,1,0,0.146,1,0.146,0.854
249.4,1,0,0.146,1,0.146,0.854
249.5,1,0,0.146,1,0.146,0.854
249.6,1,0,0.146,1,0.146,0.854
249.7,1,0,0.146,1,0.146,0.854
249.8,1,0,0.146,1,0.146,0.854
249.9,1,0,0.146,1,0.146,0.854
250,1,0,0.146,1,0.146,0.854
250.1,1,0,0.146,1,0.146,0.854
250.2,1,0,0.146,1,0.146,0.854
250.3,1,0,0.146,1,0.146,0.854
250.4,1,0,0.146,1,0.146,0.854
250.5,1,0,0.146,1,0.146,0.854
250.6,1,0,0.146,1,0.146,0.854
250.7,1,0,0.146,1,0.146,0.854
250.8,1,0,0.146,1,0.146,0.854
250.9,1,0,0.146,1,0.146,0.854
251,1,0,0.146,1,0.146,0.854
251.1,1,0,0.146,1,0.146,0.854
251.2,1,0,0.146,1,0.146,0.854
251.3,1,0,0.146,1,0.146,0.854
251.4,1,0,0.146,1,0.146,0.854
251.5,1,0,0.146,1,0.146,0.854
251.6,1,0,0.146,1,0.146,0.854
251.7,1,0,0.146,1,0.146,0.854
251.8,1,0,0.146,1,0.146,0.854
251.9,1,0,0.146,1,0.146,0.854
252,1,0,0.146,1,0.146,0.854
252.1,1,0,0.146,1,0.146,0.854
252.2,1,0,0.146,1,0.146,0.854
252.3,1,0,0.146,1,0.146,0.854
252.4,1,0,0.146,1,0.146,0.854
252.5,1,0,0.146,1,0.146,0.854
252.6,1,0,0.146,1,0.146,0.854
252.7,1,0,0.146,1,0.146,0.854
252.8,1,0,0.146,1,0.146,0.854
252.9,1,0,0.146,1,0.146,0.854
253,1,0,0.146,1,0.146,0.854
253.1,1,0,0.146,1,0.146,0.854
253.2,1,0,0.146,1,0.146,0.854
253.3,1,0,0.146,1,0.146,0.854
253.4,1,0,0.146,1,0.146,0.854
253.5,1,0,0.146,1,0.146,0.854
253.6,1,0,0.146,1,0.146,0.854
253.7,1,0,0.146,1,0.146,0.854
253.8,1,0,0.146,1,0.146,0.854
253.9,1,0,0.146,1,0.146,0.854
254,1,0,0.146,1,0.146,0.854
254.1,1,0,0.146,1,0.146,0.854
254.2,1,0,0.146,1,0.146,0.854
254.3,1,0,0.146,1,0.146,0.854
254.4,1,0,0.146,1,0.146,0.854
254.5,1,0,0.146,1,0.146,0.854
254.6,1,0,0.146,1,0.146,0.854
254.7,1,0,0.146,1,0.146,0.854
254.8,1,0,0.146,1,0.146,0.854
254.9,1,0,0.146,1,0.146,0.854
255,1,0,0.146,1,0.146,0.854
255.1,1,0,0.146,1,0.146,0.854
255.2,1,0,0.146,1,0.146,0.854
255.3,1,0,0.146,1,0.146,0.854
255.4,1,0,0.146,1,0.146,0.854
255.5,1,0,0.146,1,0.146,0.854
255.6,1,0,0.146,1,0.146,0.854
255.7,1,0,0.146,1,0.146,0.854
255.8,1,0,0.146,1,0.146,0.854
255.9,1,0,0.146,1,0.146,0.854
256,1,0,0.146,1,0.146,0.854
256.1,1,0,0.146,1,0.146,0.854
256.2,1,0,0.146,1,0.146,0.854
256.3,1,0,0.146,1,0.146,0.854
256.4,1,0,0.146,1,0.146,0.854
256.5,1,0,0.146,1,0.146,0.854
256.6,1,0,0.146,1,0.146,0.854
256.7,1,0,0.146,1,0.146,0.854
256.8,1,0,0.146,1,0.146,0.854
256.9,1,0,0.146,1,0.146,0.854
257,1,0,0.146,1,0.146,0.854
257.1,1,0,0.146,1,0.146,0.854
257.2,1,0,0.146,1,0.146,0.854
257.3,1,0,0.146,1,0.146,0.854
257.4,1,0,0.146,1,0.146,0.854
257.5,1,0,0.146,1,0.146,0.854
257.6,1,0,0.146,1,0.146,0.854
257.7,1,0,0.146,1,0.146,0.854
257.8,1,0,0.146,1,0.146,0.854
257.9,1,0,0.146,1,0.146,0.854
258,1,0,0.146,1,0.146,0.854
258.1,1,0,0.146,1,0.146,0.854
258.2,1,0,0.146,1,0.146,0.854
258.3,1,0,0.146,1,0.146,0.854
258.4,1,0,0.146,1,0.146,0.854
258.5,1,0,0.146,1,0.146,0.854
258.6,1,0,0.146,1,0.146,0.854
258.7,1,0,0.146,1,0.146,0.854
258.8,1,0,0.146,1,0.146,0.854
258.9,1,0,0.146,1,0.146,0.854
259,1,0,0.146,1,0.146,0.854
259.1,1,0,0.146,1,0.146,0.854
259.2,1,0,0.146,1,0.146,0.854
259.3,1,0,0.146,1,0.146,0.854
259.4,1,0,0.146,1,0.146,0.854
259.5,1,0,0.146,1,0.146,0.854
259.6,1,0,0.146,1,0.146,0.854
259.7,1,0,0.146,1,0.146,0.854
259.8,1,0,0.146,1,0.146,0.854
259.9,1,0,0.146,1,0.146,0.854
260,1,0,0.146,1,0.146,0.854
260.1,1,0,0.146,1,0.146,0.854
260.2,1,0,0.146,1,0.146,0.854
260.3,1,0,0.146,1,0.146,0.854
260.4,1,0,0.146,1,0.146,0.854
260.5,1,0,0.146,1,0.146,0.854
260.6,1,0,0.146,1,0.146,0.854
260.7,1,0,0.146,1,0.146,0.854
260.8,1,0,0.146,1,0.146,0.854
260.9,1,0,0.146,1,0.146,0.854
261,1,0,0.146,1,0.146,0.854
261.1,1,0,0.146,1,0.146,0.854
261.2,1,0,0.146,1,0.146,0.854
261.3,1,0,0.146,1,0.146,0.854
261.4,1,0,0.146,1,0.146,0.854
261.5,1,0,0.146,1,0.146,0.854
261.6,1,0,0.146,1,0.146,0.854
261.7,1,0,0.146,1,0.146,0.854
261.8,1,0,0.146,1,0.146,0.854
261.9,1,0,0.146,1,0.146,0.854
262,1,0,0.146,1,0.146,0.854
262.1,1,0,0.146,1,0.146,0.854
262.2,1,0,0.146,1,0.146,0.854
262.3,1,0,0.146,1,0.146,0.854
262.4,1,0,0.146,1,0.146,0.854
262.5,1,0,0.146,1,0.146,0.854
262.6,1,0,0.146,1,0.146,0.854
262.7,1,0,0.146,1,0.146,0.854
262.8,1,0,0.146,1,0.146,0.854
262.9,1,0,0.146,1,0.146,0.854
263,1,0,0.146,1,0.146,0.854
263.1,1,0,0.146,1,0.146,0.854
263.2,1,0,0.146,1,0.146,0.854
263.3,1,0,0.146,1,0.146,0.854
263.4,1,0,0.146,1,0.146,0.854
263.5,1,0,0.146,1,0.146,0.854
263.6,1,0,0.146,1,0.146,0.854
263.7,1,0,0.146,1,0.146,0.854
263.8,1,0,0.146,1,0.146,0.854
263.9,1,0,0.146,1,0.146,0.854
264,1,0,0.146,1,0.146,0.854
264.1,1,0,0.146,1,0.146,0.854
264.2,1,0,0.146,1,0.146,0.854
264.3,1,0,0.146,1,0.146,0.854
264.4,1,0,0.146,1,0.146,0.854
264.5,1,0,0.146,1,0.146,0.854
264.6,1,0,0.146,1,0.146,0.854
264.7,1,0,0.146,1,0.146,0.854
264.8,1,0,0.146,1,0.146,0.854
264.9,1,0,0.146,1,0.146,0.854
265,1,0,0.146,1,0.146,0.854
265.1,1,0,0.146,1,0.146,0.854
265.2,1,0,0.146,1,0.146,0.854
265.3,1,0,0.146,1,0.146,0.854
265.4,1,0,0.146,1,0.146,0.854
265.5,1,0,0.146,1,0.146,0.854
265.6,1,0,0.146,1,0.146,0.854
265.7,1,0,0.146,1,0.146,0.854
265.8,1,0,0.146,1,0.146,0.854
265.9,1,0,0.146,1,0.146,0.854
266,1,0,0.146,1,0.146,0.854
266.1,1,0,0.146,1,0.146,0.854
266.2,1,0,0.146,1,0.146,0.854
266.3,1,0,0.146,1,0.146,0.854
266.4,1,0,0.146,1,0.146,0.854
266.5,1,0,0.146,1,0.146,0.854
266.6,1,0,0.146,1,0.146,0.854
266.7,1,0,0.146,1,0.146,0.854
266.8,1,0,0.146,1,0.146,0.854
266.9,1,0,0.146,1,0.146,0.854
267,1,0,0.146,1,0.146,0.854
267.1,1,0,0.146,1,0.146,0.854
267.2,1,0,0.146,1,0.146,0.854
267.3,1,0,0.146,1,0.146,0.854
267.4,1,0,0.146,1,0.146,0.854
267.5,1,0,0.146,1,0.146,0.854
267.6,1,0,0.146,1,0.146,0.854
267.7,1,0,0.146,1,0.146,0.854
267.8,1,0,0.146,1,0.146,0.854
267.9,1,0,0.146,1,0.146,0.854
268,1,0,0.146,1,0.146,0.854
268.1,1,0,0.146,1,0.146,0.854
268.2,1,0,0.146,1,0.146,0.854
268.3,1,0,0.146,1,0.146,0.854
268.4,1,0,0.146,1,0.146,0.854
268.5,1,0,0.146,1,0.146,0.854
268.6,1,0,0.146,1,0.146,0.854
268.7,1,0,0.146,1,0.146,0.854
268.8,1,0,0.146,1,0.146,0.854
268.9,1,0,0.146,1,0.146,0.854
269,1,0,0.146,1,0.146,0.854
269.1,1,0,0.146,1,0.146,0.854
269.2,1,0,0.146,1,0.146,0.854
269.3,1,0,0.146,1,0.146,0.854
269.4,1,0,0.146,1,0.146,0.854
269.5,1,0,0.146,1,0.146,0.854
269.6,1,0,0.146,1,0.146,0.854
269.7,1,0,0.146,1,0.146,0.854
269.8,1,0,0.146,1,0.146,0.854
269.9,1,0,0.146,1,0.146,0.854
270,1,0,0.146,1,0.146,0.854
270.1,1,0,0.146,1,0.146,0.854
270.2,1,0,0.146,1,0.146,0.854
270.3,1,0,0.146,1,0.146,0.854
270.4,1,0,0.146,1,0.146,0.854
270.5,1,0,0.146,1,0.146,0.854
270.6,1,0,0.146,1,0.146,0.854
270.7,1,0,0.146,1,0.146,0.854
270.8,1,0,0.146,1,0.146,0.854
270.9,1,0,0.146,1,0.146,0.854
271,1,0,0.146,1,0.146,0.854
271.1,1,0,0.146,1,0.146,0.854
271.2,1,0,0.146,1,0.146,0.854
271.3,1,0,0.146,1,0.146,0.854
271.4,1,0,0.146,1,0.146,0.854
271.5,1,0,0.146,1,0.146,0.854
271.6,1,0,0.146,1,0.146,0.854
271.7,1,0,0.146,1,0.146,0.854
271.8,1,0,0.146,1,0.146,0.854
271.9,1,0,0.146,1,0.146,0.854
272,1,0,0.146,1,0.146,0.854
272.1,1,0,0.146,1,0.146,0.854
272.2,1,0,0.146,1,0.146,0.854
272.3,1,0,0.146,1,0.146,0.854
272.4,1,0,0.146,1,0.146,0.854
272.5,1,0,0.146,1,0.146,0.854
272.6,1,0,0.146,1,0.146,0.854
272.7,1,0,0.146,1,0.146,0.854
272.8,1,0,0.146,1,0.146,0.854
272.9,1,0,0.146,1,0.146,0.854
273,1,0,0.146,1,0.146,0.854
273.1,1,0,0.146,1,0.146,0.854
273.2,1,0,0.146,1,0.146,0.854
273.3,1,0,0.146,1,0.146,0.854
273.4,1,0,0.146,1,0.146,0.854
273.5,1,0,0.146,1,0.146,0.854
273.6,1,0,0.146,1,0.146,0.854
273.7,1,0,0.146,1,0.146,0.854
273.8,1,0,0.146,1,0.146,0.854
273.9,1,0,0.146,1,0.146,0.854
274,1,0,0.146,1,0.146,0.854
274.1,1,0,0.146,1,0.146,0.854
274.2,1,0,0.146,1,0.146,0.854
274.3,1,0,0.146,1,0.146,0.854
274.4,1,0,0.146,1,0.146,0.854
274.5,1,0,0.146,1,0.146,0.854
274.6,1,0,0.146,1,0.146,0.854
274.7,1,0,0.146,1,0.146,0.854
274.8,1,0,0.146,1,0.146,0.854
274.9,1,0,0.146,1,0.146,0.854
275,1,0,0.146,1,0.146,0.854
275.1,1,0,0.146,1,0.146,0.854
275.2,1,0,0.146,1,0.146,0.854
275.3,1,0,0.146,1,0.146,0.854
275.4,1,0,0.146,1,0.146,0.854
275.5,1,0,0.146,1,0.146,0.854
275.6,1,0,0.146,1,0.146,0.854
275.7,1,0,0.146,1,0.146,0.854
275.8,1,0,0.146,1,0.146,0.854
275.9,1,0,0.146,1,0.146,0.854
276,1,0,0.146,1,0.146,0.854
276.1,1,0,0.146,1,0.146,0.854
