Time	TH	ErrTH	H	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[p21]	ErrProb[p21]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[<nil>]	ErrProb[<nil>]	
5.1000	0.0682	0.0082	2.8234	0	0	0.003357	0.001766	0	0	0.049127	0.006795	0	0	0	0	0	0	0.037645	0.005956	0	0	0.045564	0.006491	0.177017	0.012031	0	0	0.287599	0.014243	0	0	0	0	0.024860	0.004767	0.008000	0.002819	0	0	0.254134	0.013751	0	0	0	0	0	0	0.065503	0.007743	0.006892	0.002599	0.014910	0.003778	0.021393	0.004542	0	0	0.003000	0.001730	0	0	0.001000	0.001000	0	0	0	0	
5.2000	0.0727	0.0084	2.8230	0	0	0.003808	0.001832	0	0	0.047427	0.006664	0	0	0	0	0	0	0.036372	0.005883	0	0	0.044987	0.006463	0.171848	0.011854	0	0	0.289881	0.014283	0	0	0	0	0.028684	0.005156	0.008517	0.002800	0	0	0.257289	0.013783	0	0	0	0	0	0	0.064550	0.007668	0.005373	0.002262	0.016549	0.003992	0.020664	0.004468	0	0	0.003051	0.001731	0	0	0.001000	0.001000	0	0	0	0	
5.3000	0.0678	0.0082	2.8097	0	0	0.004722	0.002122	0	0	0.047633	0.006688	0	0	0	0	0	0	0.035816	0.005764	0	0	0.042868	0.006243	0.170979	0.011807	0	0	0.295854	0.014383	0	0	0	0	0.029207	0.005173	0.009102	0.002947	0	0	0.258494	0.013818	0	0	0	0	0	0	0.060251	0.007385	0.004061	0.001936	0.015763	0.003882	0.020250	0.004353	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	
5.4000	0.0643	0.0080	2.7988	0	0	0.005000	0.002232	0	0	0.047643	0.006681	0	0	0	0	0	0	0.040093	0.006104	0	0	0.037706	0.005844	0.169652	0.011801	0	0	0.298228	0.014352	0	0	0	0	0.033587	0.005582	0.007156	0.002639	0	0	0.258061	0.013821	0	0	0	0	0	0	0.060744	0.007377	0.002934	0.001693	0.015381	0.003863	0.018815	0.004224	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	
5.5000	0.0684	0.0083	2.7823	0	0	0.004740	0.002128	0	0	0.046907	0.006616	0	0	0.000260	0.000260	0	0	0.041919	0.006201	0	0	0.035993	0.005794	0.167642	0.011790	0	0	0.297013	0.014389	0	0	0	0	0.035914	0.005783	0.005874	0.002249	0	0	0.262504	0.013884	0	0	0	0	0	0	0.062873	0.007571	0.001643	0.001188	0.014338	0.003731	0.017746	0.004093	0	0	0.003634	0.001842	0	0	0.001000	0.001000	0	0	0	0	
5.6000	0.0688	0.0084	2.7723	0	0	0.004000	0.001997	0	0	0.046164	0.006569	0	0	0.001000	0.001000	0	0	0.044778	0.006443	0	0	0.037499	0.005792	0.171638	0.011871	0	0	0.291958	0.014317	0	0	0	0	0.038304	0.006011	0.003744	0.001882	0	0	0.263893	0.013893	0	0	0	0	0	0	0.063253	0.007630	0.001007	0.001000	0.013109	0.003530	0.015151	0.003743	0	0	0.003000	0.001730	0	0	0.001502	0.001118	0	0	0	0	
5.7000	0.0679	0.0081	2.7497	0	0	0.002947	0.001688	0	0	0.043737	0.006391	0	0	0.001000	0.001000	0	0	0.046892	0.006568	0	0	0.037413	0.005766	0.177838	0.012044	0	0	0.290272	0.014262	0	0	0	0	0.035915	0.005826	0.003000	0.001730	0	0	0.267189	0.013950	0	0	0	0	0	0	0.060797	0.007419	0.000783	0.000707	0.011999	0.003424	0.015000	0.003846	0	0	0.003000	0.001730	0	0	0.002219	0.001417	0	0	0	0	
5.8000	0.0702	0.0082	2.7345	0	0	0.002035	0.001414	0	0	0.045142	0.006554	0	0	0.001513	0.001123	0	0	0.046399	0.006519	0	0	0.039402	0.006079	0.177018	0.012018	0	0	0.289632	0.014286	0	0	0	0	0.034859	0.005631	0.003532	0.001779	0	0	0.270171	0.014026	0	0	0	0	0	0	0.060200	0.007434	0	0	0.010150	0.003150	0.015461	0.003872	0	0	0.003000	0.001730	0	0	0.001487	0.001112	0	0	0	0	
5.9000	0.0736	0.0084	2.7433	0	0	0.003968	0.001981	0	0	0.043615	0.006393	0	0	0.002000	0.001414	0	0	0.048115	0.006660	0	0	0.038886	0.005941	0.176343	0.011999	0	0	0.286667	0.014217	0	0	0	0	0.036724	0.005835	0.002510	0.001502	0	0	0.272147	0.014033	0	0	0	0	0	0	0.059054	0.007331	0	0	0.010000	0.003148	0.015970	0.003895	0	0	0.003000	0.001730	0	0	0.001000	0.001000	0	0	0	0	
6.0000	0.0719	0.0083	2.7428	0	0	0.004847	0.002168	0	0	0.042445	0.006354	0	0	0.002000	0.001414	0	0	0.050562	0.006866	0	0	0.033734	0.005594	0.175663	0.011971	0	0	0.283684	0.014174	0	0	0	0	0.038042	0.005982	0.001752	0.001199	0	0	0.273900	0.014106	0	0	0	0	0	0	0.064096	0.007593	0	0	0.010274	0.003159	0.015000	0.003846	0	0	0.003000	0.001730	0	0	0.001000	0.001000	0	0	0	0	
6.1000	0.0705	0.0082	2.7474	0	0	0.005000	0.002232	0	0	0.043598	0.006426	0	0	0.002000	0.001414	0	0	0.052398	0.006946	0	0	0.030858	0.005366	0.175450	0.011987	0	0	0.282843	0.014182	0	0	0	0	0.036412	0.005849	0.001000	0.001000	0	0	0.274567	0.014104	0	0	0	0	0	0	0.065915	0.007687	0.001579	0.001145	0.009308	0.002953	0.014342	0.003676	0	0	0.003332	0.001741	0	0	0.001396	0.001075	0	0	0	0	
6.2000	0.0680	0.0078	2.7290	0	0	0.004037	0.001922	0	0	0.044635	0.006452	0	0	0.002566	0.001491	0	0	0.052229	0.006866	0	0	0.030821	0.005277	0.175484	0.011968	0	0	0.286306	0.014211	0	0	0	0	0.032271	0.005437	0.001249	0.001030	0	0	0.278865	0.014147	0	0	0	0	0	0	0.062628	0.007520	0.003172	0.001713	0.006736	0.002475	0.014000	0.003717	0	0	0.003000	0.001730	0	0	0.002000	0.001414	0	0	0	0	
6.3000	0.0580	0.0073	2.7032	0	0	0.002000	0.001414	0	0	0.044938	0.006515	0	0	0.002000	0.001414	0	0	0.056015	0.007157	0	0	0.028505	0.005163	0.176275	0.011975	0	0	0.291137	0.014310	0	0	0	0	0.029891	0.005254	0.002183	0.001332	0	0	0.281035	0.014217	0	0	0	0	0	0	0.056520	0.007118	0.004000	0.001997	0.007862	0.002705	0.013391	0.003604	0	0	0.002673	0.001565	0	0	0.001576	0.001153	0	0	0	0	
6.4000	0.0527	0.0071	2.6979	0	0	0.002000	0.001414	0	0	0.047729	0.006703	0	0	0.002000	0.001414	0	0	0.058025	0.007304	0	0	0.029737	0.005257	0.174801	0.011955	0	0	0.294283	0.014379	0	0	0	0	0.030921	0.005349	0.003194	0.001679	0	0	0.280711	0.014194	0	0	0	0	0	0	0.048808	0.006740	0.004206	0.002007	0.007090	0.002612	0.013489	0.003615	0	0	0.002008	0.001414	0	0	0.001000	0.001000	0	0	0	0	
6.5000	0.0513	0.0069	2.7055	0	0	0.002000	0.001414	0	0	0.047736	0.006680	0	0	0.002000	0.001414	0	0	0.058004	0.007352	0	0	0.030373	0.005230	0.172052	0.011874	0	0	0.295544	0.014351	0	0	0	0	0.028492	0.005143	0.004699	0.002092	0	0	0.282345	0.014210	0	0	0	0	0	0	0.047564	0.006645	0.005000	0.002232	0.007127	0.002584	0.013260	0.003511	0	0	0.002805	0.001625	0	0	0.001000	0.001000	0	0	0	0	
6.6000	0.0561	0.0073	2.7055	0	0	0.002512	0.001503	0	0	0.046479	0.006608	0	0	0.002000	0.001414	0	0	0.056324	0.007265	0	0	0.026678	0.004938	0.173956	0.011929	0	0	0.296265	0.014366	0	0	0	0	0.027380	0.005027	0.006739	0.002545	0	0	0.282843	0.014227	0	0	0	0	0	0	0.049544	0.006756	0.005375	0.002262	0.006792	0.002567	0.012811	0.003536	0	0	0.003303	0.001756	0	0	0.001000	0.001000	0	0	0	0	
6.7000	0.0573	0.0074	2.6786	0	0	0.002000	0.001414	0	0	0.045513	0.006567	0	0	0.001487	0.001076	0	0	0.053703	0.007023	0	0	0.023368	0.004602	0.174738	0.011945	0	0	0.298123	0.014418	0	0	0	0	0.027637	0.005060	0.005111	0.002136	0	0	0.286644	0.014284	0	0	0	0	0	0	0.051604	0.006917	0.006103	0.002445	0.006141	0.002439	0.013214	0.003570	0	0	0.004000	0.001997	0	0	0.000615	0.000615	0	0	0	0	
6.8000	0.0583	0.0076	2.6792	0	0	0.002000	0.001414	0	0	0.042624	0.006332	0	0	0.002000	0.001414	0	0	0.049434	0.006779	0	0	0.022396	0.004462	0.171437	0.011828	0	0	0.298398	0.014413	0	0	0	0	0.032458	0.005479	0.004000	0.001997	0	0	0.289816	0.014328	0	0	0	0	0	0	0.053914	0.007041	0.007203	0.002645	0.006232	0.002399	0.013165	0.003551	0	0	0.004771	0.002139	0	0	0.000153	0.000153	0	0	0	0	
6.9000	0.0570	0.0075	2.6746	0	0	0.002000	0.001414	0	0	0.040764	0.006216	0	0	0.001606	0.001169	0	0	0.045352	0.006503	0	0	0.021713	0.004525	0.168398	0.011811	0	0	0.299013	0.014427	0	0	0	0	0.032468	0.005514	0.005800	0.002367	0	0	0.294568	0.014384	0	0	0	0	0	0	0.056988	0.007275	0.007173	0.002643	0.004569	0.002075	0.013588	0.003609	0	0	0.005000	0.002232	0	0	0.001000	0.001000	0	0	0	0	
7.0000	0.0585	0.0075	2.6624	0	0	0.002000	0.001414	0	0	0.039428	0.006073	0	0	0.001000	0.001000	0	0	0.040581	0.006193	0	0	0.022958	0.004649	0.164932	0.011700	0	0	0.299318	0.014400	0	0	0	0	0.033700	0.005560	0.005000	0.002232	0	0	0.299336	0.014452	0	0	0	0	0	0	0.060057	0.007414	0.007000	0.002638	0.004000	0.001997	0.013944	0.003694	0	0	0.005746	0.002352	0	0	0.001000	0.001000	0	0	0	0	
7.1000	0.0658	0.0078	2.6739	0	0	0.002414	0.001472	0	0	0.036274	0.005876	0	0	0.001000	0.001000	0	0	0.037659	0.005945	0	0	0.027337	0.004976	0.159569	0.011515	0	0	0.295699	0.014319	0	0	0	0	0.035608	0.005682	0.005418	0.002269	0	0	0.303802	0.014520	0	0	0	0	0	0	0.064389	0.007642	0.006582	0.002510	0.004971	0.002219	0.012278	0.003455	0	0	0.006000	0.002443	0	0	0.001000	0.001000	0	0	0	0	
7.2000	0.0685	0.0079	2.6729	0	0	0.003152	0.001611	0	0	0.034358	0.005672	0	0	0.001000	0.001000	0	0	0.034532	0.005647	0	0	0.025600	0.004743	0.156242	0.011439	0	0	0.294698	0.014317	0	0	0	0	0.034953	0.005745	0.006770	0.002441	0	0	0.307519	0.014559	0	0	0	0	0	0	0.070561	0.007976	0.005224	0.002242	0.005410	0.002237	0.012926	0.003481	0	0	0.005224	0.002242	0	0	0.001832	0.001300	0	0	0	0	
7.3000	0.0671	0.0079	2.6733	0	0	0.002442	0.001296	0	0	0.033205	0.005625	0	0	0.001749	0.001249	0	0	0.033747	0.005603	0	0	0.026542	0.005023	0.152739	0.011320	0	0	0.294155	0.014348	0	0	0	0	0.035160	0.005653	0.007000	0.002638	0	0	0.310774	0.014622	0	0	0	0	0	0	0.071486	0.008014	0.005000	0.002232	0.005667	0.002223	0.013335	0.003539	0	0	0.005000	0.002232	0	0	0.002000	0.001414	0	0	0	0	
7.4000	0.0620	0.0077	2.6632	0	0	0.001888	0.001337	0	0	0.034411	0.005724	0	0	0.001493	0.001094	0	0	0.028549	0.005164	0	0	0.028611	0.005160	0.148942	0.011247	0	0	0.295469	0.014343	0	0	0	0	0.035975	0.005832	0.005826	0.002324	0	0	0.313632	0.014637	0	0	0	0	0	0	0.072044	0.008123	0.004949	0.002209	0.004859	0.002172	0.016211	0.003951	0	0	0.005000	0.002232	0	0	0.002141	0.001420	0	0	0	0	
7.5000	0.0620	0.0078	2.6452	0	0	0.001000	0.001000	0	0	0.033586	0.005649	0	0	0.002761	0.001604	0	0	0.028571	0.005203	0	0	0.030556	0.005281	0.150739	0.011292	0	0	0.292648	0.014308	0	0	0	0	0.032854	0.005562	0.005235	0.002241	0	0	0.317653	0.014702	0	0	0	0	0	0	0.073857	0.008191	0.004234	0.002010	0.004000	0.001997	0.015869	0.003846	0	0	0.004936	0.002076	0	0	0.001503	0.001061	0	0	0	0	
7.6000	0.0600	0.0076	2.6619	0	0	0.001084	0.001003	0	0	0.033431	0.005643	0	0	0.003000	0.001730	0	0	0.029519	0.005286	0	0	0.031434	0.005361	0.149814	0.011189	0	0	0.287121	0.014241	0	0	0	0	0.033004	0.005514	0.005202	0.002240	0	0	0.319378	0.014739	0	0	0	0	0	0	0.075047	0.008245	0.005000	0.002232	0.004976	0.002128	0.015989	0.003967	0	0	0.005000	0.002232	0	0	0.001000	0.001000	0	0	0	0	
7.7000	0.0597	0.0076	2.6694	0	0	0.002630	0.001538	0	0	0.033344	0.005660	0	0	0.003172	0.001739	0	0	0.030387	0.005355	0	0	0.027166	0.004986	0.149939	0.011261	0	0	0.285092	0.014253	0	0	0	0	0.035000	0.005815	0.005000	0.002232	0	0	0.320345	0.014747	0	0	0	0	0	0	0.076141	0.008324	0.004244	0.002011	0.006042	0.002444	0.015499	0.003876	0	0	0.005000	0.002232	0	0	0.001000	0.001000	0	0	0	0	
7.8000	0.0600	0.0077	2.6746	0	0	0.002652	0.001556	0	0	0.033478	0.005643	0	0	0.004935	0.002203	0	0	0.033320	0.005608	0	0	0.022654	0.004514	0.150173	0.011281	0	0	0.285492	0.014209	0	0	0	0	0.035846	0.005841	0.005000	0.002232	0	0	0.320087	0.014750	0	0	0	0	0	0	0.074870	0.008230	0.004000	0.001997	0.007651	0.002679	0.013843	0.003653	0	0	0.005000	0.002232	0	0	0.001000	0.001000	0	0	0	0	
7.9000	0.0587	0.0076	2.6746	0	0	0.002708	0.001580	0	0	0.034190	0.005709	0	0	0.005530	0.002292	0	0	0.034696	0.005661	0	0	0.024177	0.004706	0.147610	0.011161	0	0	0.285480	0.014223	0	0	0	0	0.037973	0.005973	0.004703	0.002069	0	0	0.322509	0.014765	0	0	0	0	0	0	0.070369	0.007969	0.003591	0.001814	0.008728	0.002865	0.012263	0.003454	0	0	0.005000	0.002232	0	0	0.000470	0.000470	0	0	0	0	
8.0000	0.0599	0.0076	2.6842	0	0	0.001058	0.001002	0	0	0.032425	0.005549	0	0	0.006366	0.002444	0	0	0.034317	0.005688	0	0	0.026479	0.004945	0.142825	0.011054	0	0	0.284671	0.014182	0	0	0	0	0.039033	0.006058	0.005000	0.002232	0	0	0.324677	0.014777	0	0	0	0	0	0	0.070019	0.007979	0.005876	0.002301	0.009523	0.003032	0.012933	0.003432	0	0	0.004321	0.002022	0	0	0.000477	0.000477	0	0	0	0	
8.1000	0.0590	0.0076	2.6738	0	0	0.001479	0.001055	0	0	0.030018	0.005397	0	0	0.004273	0.001970	0	0	0.033238	0.005573	0	0	0.025882	0.004866	0.143391	0.011041	0	0	0.282513	0.014190	0	0	0	0	0.039386	0.006094	0.005543	0.002241	0	0	0.329787	0.014846	0	0	0	0	0	0	0.070176	0.008022	0.006586	0.002511	0.009000	0.002988	0.013727	0.003629	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	
8.2000	0.0564	0.0075	2.6518	0	0	0.003000	0.001730	0	0	0.028997	0.005220	0	0	0.002012	0.001414	0	0	0.031741	0.005467	0	0	0.022213	0.004594	0.144075	0.011089	0	0	0.280976	0.014099	0	0	0	0	0.038603	0.005972	0.005636	0.002319	0	0	0.335293	0.014911	0	0	0	0	0	0	0.072870	0.008062	0.006000	0.002443	0.008575	0.002862	0.015007	0.003806	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	
8.3000	0.0563	0.0076	2.6268	0	0	0.001645	0.001099	0	0	0.029219	0.005310	0	0	0.001124	0.001008	0	0	0.034422	0.005712	0	0	0.022819	0.004604	0.144489	0.011098	0	0	0.285843	0.014237	0	0	0	0	0.035176	0.005768	0.005000	0.002232	0	0	0.335798	0.014935	0	0	0	0	0	0	0.070109	0.008021	0.006000	0.002443	0.008355	0.002803	0.015000	0.003846	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	
8.4000	0.0579	0.0076	2.6023	0	0	0.001000	0.001000	0	0	0.028562	0.005247	0	0	0.001000	0.001000	0	0	0.034548	0.005716	0	0	0.022752	0.004556	0.149263	0.011190	0	0	0.289395	0.014286	0	0	0	0	0.030347	0.005272	0.005000	0.002232	0	0	0.336658	0.014937	0	0	0	0	0	0	0.065694	0.007792	0.006000	0.002443	0.009000	0.002988	0.017134	0.004054	0	0	0.002646	0.001545	0	0	0.001000	0.001000	0	0	0	0	
8.5000	0.0621	0.0078	2.6033	0	0	0.001000	0.001000	0	0	0.027675	0.005149	0	0	0.001000	0.001000	0	0	0.033287	0.005531	0	0	0.025679	0.004976	0.149495	0.011257	0	0	0.285949	0.014228	0	0	0	0	0.028783	0.005209	0.006346	0.002365	0	0	0.339865	0.014982	0	0	0	0	0	0	0.065798	0.007675	0.006000	0.002443	0.008783	0.002923	0.017340	0.004103	0	0	0.002000	0.001414	0	0	0.001000	0.001000	0	0	0	0	
8.6000	0.0678	0.0081	2.6038	0	0	0.001592	0.001162	0	0	0.027525	0.005142	0	0	0.000601	0.000601	0	0	0.038867	0.006087	0	0	0.022285	0.004584	0.150642	0.011249	0	0	0.287793	0.014273	0	0	0	0	0.026877	0.005014	0.006908	0.002494	0	0	0.339068	0.014952	0	0	0	0	0	0	0.061808	0.007540	0.006034	0.002444	0.007900	0.002754	0.018206	0.004123	0	0	0.002000	0.001414	0	0	0.001893	0.001340	0	0	0	0	
8.7000	0.0649	0.0080	2.6077	0	0	0.002000	0.001414	0	0	0.026840	0.005059	0	0	0.000528	0.000528	0	0	0.037555	0.005901	0	0	0.022027	0.004484	0.148430	0.011174	0	0	0.284316	0.014221	0	0	0	0	0.029179	0.005282	0.007075	0.002451	0	0	0.341737	0.014986	0	0	0	0	0	0	0.064250	0.007635	0.008253	0.002823	0.007894	0.002735	0.017614	0.004063	0	0	0.001022	0.001000	0	0	0.001279	0.001038	0	0	0	0	
8.8000	0.0575	0.0076	2.6077	0	0	0.002000	0.001414	0	0	0.030389	0.005306	0	0	0.000316	0.000316	0	0	0.036004	0.005819	0	0	0.024324	0.004691	0.146962	0.011156	0	0	0.283774	0.014156	0	0	0	0	0.029290	0.005153	0.008214	0.002764	0	0	0.341818	0.014984	0	0	0	0	0	0	0.064178	0.007650	0.007056	0.002638	0.007261	0.002650	0.016729	0.004002	0	0	0.001000	0.001000	0	0	0.000684	0.000684	0	0	0	0	
8.9000	0.0591	0.0077	2.5949	0	0	0.002618	0.001523	0	0	0.029032	0.005270	0	0	0.001000	0.001000	0	0	0.037375	0.005937	0	0	0.025814	0.004855	0.145894	0.011125	0	0	0.286254	0.014238	0	0	0	0	0.027657	0.005106	0.007000	0.002638	0	0	0.344350	0.015006	0	0	0	0	0	0	0.063061	0.007564	0.007000	0.002638	0.006311	0.002462	0.014099	0.003593	0	0	0.002535	0.001482	0	0	0	0	0	0	0	0	
9.0000	0.0649	0.0081	2.5807	0	0	0.002824	0.001635	0	0	0.028804	0.005249	0	0	0.000492	0.000307	0	0	0.037384	0.005900	0	0	0.026919	0.004975	0.144962	0.011090	0	0	0.285346	0.014245	0	0	0	0	0.027657	0.005125	0.006120	0.002446	0	0	0.348471	0.015056	0	0	0	0	0	0	0.062122	0.007561	0.007000	0.002638	0.006906	0.002604	0.012991	0.003532	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	
9.1000	0.0599	0.0076	2.5748	0	0	0.002053	0.001209	0	0	0.027834	0.005095	0	0	0.002000	0.001414	0	0	0.033198	0.005602	0	0	0.027368	0.005077	0.144179	0.011066	0	0	0.287380	0.014248	0	0	0	0	0.027293	0.005028	0.006164	0.002301	0	0	0.350649	0.015066	0	0	0	0	0	0	0.062207	0.007570	0.006028	0.002354	0.007244	0.002580	0.013921	0.003697	0	0	0.002483	0.001493	0	0	0	0	0	0	0	0	
9.2000	0.0540	0.0072	2.5694	0	0	0.000883	0.000647	0	0	0.028983	0.005185	0	0	0.002000	0.001414	0	0	0.033496	0.005605	0	0	0.029502	0.005150	0.143583	0.011067	0	0	0.285738	0.014195	0	0	0	0	0.028915	0.005241	0.005000	0.002232	0	0	0.352364	0.015071	0	0	0	0	0	0	0.060203	0.007400	0.005000	0.002232	0.007334	0.002658	0.014000	0.003717	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	
9.3000	0.0507	0.0068	2.5612	0	0	0.001000	0.001000	0	0	0.025467	0.004916	0	0	0.002000	0.001414	0	0	0.034778	0.005679	0	0	0.032834	0.005530	0.142519	0.011030	0	0	0.282200	0.014142	0	0	0	0	0.027948	0.005049	0.005052	0.002232	0	0	0.358141	0.015130	0	0	0	0	0	0	0.059543	0.007364	0.004856	0.002072	0.006603	0.002480	0.014060	0.003717	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	
9.4000	0.0520	0.0070	2.5624	0	0	0.001000	0.001000	0	0	0.025930	0.004965	0	0	0.002000	0.001414	0	0	0.035459	0.005728	0	0	0.033894	0.005628	0.137037	0.010809	0	0	0.283038	0.014231	0	0	0	0	0.030626	0.005354	0.004514	0.002033	0	0	0.359724	0.015170	0	0	0	0	0	0	0.058537	0.007382	0.004000	0.001997	0.007299	0.002572	0.014380	0.003726	0	0	0.002563	0.001521	0	0	0	0	0	0	0	0	
9.5000	0.0468	0.0067	2.5578	0	0	0.001418	0.001083	0	0	0.026659	0.005074	0	0	0.002000	0.001414	0	0	0.035809	0.005825	0	0	0.035171	0.005608	0.136174	0.010827	0	0	0.283779	0.014156	0	0	0	0	0.032741	0.005540	0.004000	0.001997	0	0	0.361047	0.015195	0	0	0	0	0	0	0.054498	0.007075	0.002804	0.001553	0.007341	0.002659	0.014000	0.003717	0	0	0.002377	0.001462	0	0	0.000183	0.000183	0	0	0	0	
9.6000	0.0490	0.0068	2.5454	0	0	0.002000	0.001414	0	0	0.027640	0.005165	0	0	0.002000	0.001414	0	0	0.035251	0.005723	0	0	0.036236	0.005770	0.139173	0.010876	0	0	0.283372	0.014187	0	0	0	0	0.030881	0.005385	0.004808	0.002153	0	0	0.362943	0.015197	0	0	0	0	0	0	0.051356	0.006846	0.001592	0.001094	0.006360	0.002469	0.013788	0.003648	0	0	0.002600	0.001535	0	0	0	0	0	0	0	0	
9.7000	0.0525	0.0070	2.5308	0	0	0.002000	0.001414	0	0	0.028089	0.005172	0	0	0.002000	0.001414	0	0	0.037414	0.005926	0	0	0.034875	0.005700	0.141761	0.011014	0	0	0.284008	0.014187	0	0	0	0	0.028907	0.005230	0.005000	0.002232	0	0	0.364309	0.015215	0	0	0	0	0	0	0.049055	0.006699	0.002331	0.001451	0.004602	0.002079	0.013650	0.003640	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	
9.8000	0.0462	0.0066	2.5335	0	0	0.002000	0.001414	0	0	0.028612	0.005238	0	0	0.001062	0.001002	0	0	0.039185	0.006067	0	0	0.036255	0.005778	0.144918	0.011045	0	0	0.280405	0.014148	0	0	0	0	0.026795	0.005016	0.005918	0.002293	0	0	0.364151	0.015200	0	0	0	0	0	0	0.048429	0.006679	0.002924	0.001685	0.004000	0.001997	0.013347	0.003568	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	
9.9000	0.0462	0.0067	2.5312	0	0	0.002567	0.001522	0	0	0.029445	0.005325	0	0	0.001000	0.001000	0	0	0.039896	0.006038	0	0	0.033643	0.005521	0.145627	0.011096	0	0	0.282806	0.014193	0	0	0	0	0.027124	0.005031	0.005854	0.002387	0	0	0.363555	0.015211	0	0	0	0	0	0	0.045484	0.006473	0.003000	0.001730	0.004000	0.001997	0.014000	0.003717	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	
10.0000	0.0485	0.0069	2.5230	0	0	0.003000	0.001730	0	0	0.029538	0.005333	0	0	0.001000	0.001000	0	0	0.041506	0.006183	0	0	0.032243	0.005427	0.144408	0.011041	0	0	0.283491	0.014170	0	0	0	0	0.025534	0.004879	0.005363	0.002217	0	0	0.365408	0.015213	0	0	0	0	0	0	0.045739	0.006492	0.003000	0.001730	0.004107	0.001901	0.014116	0.003669	0	0	0.001547	0.001140	0	0	0	0	0	0	0	0	
10.1000	0.0450	0.0065	2.5011	0	0	0.002249	0.001435	0	0	0.029926	0.005348	0	0	0.001000	0.001000	0	0	0.044258	0.006445	0	0	0.026259	0.004903	0.146939	0.011171	0	0	0.284174	0.014197	0	0	0	0	0.023088	0.004704	0.004241	0.002011	0	0	0.367071	0.015245	0	0	0	0	0	0	0.047532	0.006652	0.003000	0.001730	0.004846	0.002044	0.014025	0.003691	0	0	0.001393	0.001074	0	0	0	0	0	0	0	0	
10.2000	0.0500	0.0068	2.4948	0	0	0.001898	0.001343	0	0	0.030761	0.005400	0	0	0.001836	0.001303	0	0	0.041784	0.006279	0	0	0.027186	0.005008	0.149140	0.011224	0	0	0.282274	0.014175	0	0	0	0	0.020712	0.004405	0.003245	0.001747	0	0	0.369227	0.015248	0	0	0	0	0	0	0.048436	0.006731	0.003334	0.001762	0.004501	0.002058	0.014000	0.003717	0	0	0.001666	0.001201	0	0	0	0	0	0	0	0	
