-3.6999999999999997	-2.0999999999999983	45.0
-3.6999999999999997	-1.9999999999999982	45.0
-3.6999999999999997	-1.8999999999999981	45.0
-3.6999999999999997	-1.799999999999998	45.0
-3.6999999999999997	-1.699999999999998	45.0
-3.6999999999999997	-1.5999999999999979	45.0
-3.6999999999999997	-1.4999999999999978	45.0
-3.6999999999999997	-1.3999999999999977	45.0
-3.6999999999999997	-1.2999999999999976	45.0
-3.6999999999999997	-1.1999999999999975	45.0
-3.6999999999999997	-1.0999999999999974	45.0
-3.6999999999999997	-0.9999999999999974	45.0
-3.6999999999999997	-0.8999999999999975	45.0
-3.6999999999999997	-0.7999999999999975	45.0
-3.6999999999999997	-0.6999999999999975	45.0
-3.6999999999999997	-0.5999999999999975	45.0
-3.6999999999999997	-0.49999999999999756	45.0
-3.6999999999999997	-0.3999999999999976	45.0
-3.6999999999999997	-0.2999999999999976	45.0
-3.6999999999999997	-0.1999999999999976	45.0
-3.6999999999999997	-0.09999999999999759	45.0
-3.6999999999999997	2.4147350785597155e-15	37.0
-3.6999999999999997	0.10000000000000242	37.0
-3.6999999999999997	0.20000000000000243	37.0
-3.6999999999999997	0.30000000000000243	37.0
-3.6999999999999997	0.40000000000000246	37.0
-3.6999999999999997	0.5000000000000024	37.0
-3.6999999999999997	0.6000000000000024	37.0
-3.6999999999999997	0.7000000000000024	37.0
-3.6999999999999997	0.8000000000000024	37.0
-3.6999999999999997	0.9000000000000024	37.0
-3.6999999999999997	1.0000000000000024	37.0
-3.6999999999999997	1.1000000000000025	37.0
-3.6999999999999997	1.2000000000000026	37.0
-3.6999999999999997	1.3000000000000027	37.0
-3.6999999999999997	1.4000000000000028	37.0
-3.6999999999999997	1.5000000000000029	37.0
-3.6999999999999997	1.600000000000003	37.0
-3.6999999999999997	1.700000000000003	37.0
-3.6999999999999997	1.8000000000000032	37.0
-3.6999999999999997	1.9000000000000032	37.0
-3.6999999999999997	2.000000000000003	63.0
-3.5999999999999996	-3.9	45.0
-3.5999999999999996	-3.8	45.0
-3.5999999999999996	-3.6999999999999997	45.0
-3.5999999999999996	-3.5999999999999996	45.0
-3.5999999999999996	-3.4999999999999996	45.0
-3.5999999999999996	-3.3999999999999995	45.0
-3.5999999999999996	-3.2999999999999994	45.0
-3.5999999999999996	-3.1999999999999993	45.0
-3.5999999999999996	-3.099999999999999	45.0
-3.5999999999999996	-2.999999999999999	45.0
-3.5999999999999996	-2.899999999999999	45.0
-3.5999999999999996	-2.799999999999999	45.0
-3.5999999999999996	-2.699999999999999	45.0
-3.5999999999999996	-2.5999999999999988	45.0
-3.5999999999999996	-2.4999999999999987	45.0
-3.5999999999999996	-2.3999999999999986	45.0
-3.5999999999999996	-2.2999999999999985	45.0
-3.5999999999999996	-2.1999999999999984	45.0
-3.5999999999999996	-2.0999999999999983	45.0
-3.5999999999999996	-1.9999999999999982	45.0
-3.5999999999999996	-1.8999999999999981	45.0
-3.5999999999999996	-1.799999999999998	45.0
-3.5999999999999996	-1.699999999999998	45.0
-3.5999999999999996	-1.5999999999999979	45.0
-3.5999999999999996	-1.4999999999999978	45.0
-3.5999999999999996	-1.3999999999999977	45.0
-3.5999999999999996	-1.2999999999999976	45.0
-3.5999999999999996	-1.1999999999999975	45.0
-3.5999999999999996	-1.0999999999999974	45.0
-3.5999999999999996	-0.9999999999999974	45.0
-3.5999999999999996	-0.8999999999999975	45.0
-3.5999999999999996	-0.7999999999999975	45.0
-3.5999999999999996	-0.6999999999999975	45.0
-3.5999999999999996	-0.5999999999999975	45.0
-3.5999999999999996	-0.49999999999999756	45.0
-3.5999999999999996	-0.3999999999999976	45.0
-3.5999999999999996	-0.2999999999999976	45.0
-3.5999999999999996	-0.1999999999999976	45.0
-3.5999999999999996	-0.09999999999999759	45.0
-3.5999999999999996	2.4147350785597155e-15	37.0
-3.5999999999999996	0.10000000000000242	37.0
-3.5999999999999996	0.20000000000000243	37.0
-3.5999999999999996	0.30000000000000243	37.0
-3.5999999999999996	0.40000000000000246	37.0
-3.5999999999999996	0.5000000000000024	37.0
-3.5999999999999996	0.6000000000000024	37.0
-3.5999999999999996	0.7000000000000024	37.0
-3.5999999999999996	0.8000000000000024	37.0
-3.5999999999999996	0.9000000000000024	37.0
-3.5999999999999996	1.0000000000000024	37.0
-3.5999999999999996	1.1000000000000025	37.0
-3.5999999999999996	1.2000000000000026	37.0
-3.5999999999999996	1.3000000000000027	37.0
-3.5999999999999996	1.4000000000000028	37.0
-3.5999999999999996	1.5000000000000029	37.0
-3.5999999999999996	1.600000000000003	37.0
-3.5999999999999996	1.700000000000003	37.0
-3.5999999999999996	1.8000000000000032	37.0
-3.5999999999999996	1.9000000000000032	37.0
-3.5999999999999996	2.000000000000003	63.0
-3.4999999999999996	-3.9	45.0
-3.4999999999999996	-3.8	45.0
-3.4999999999999996	-3.6999999999999997	45.0
-3.4999999999999996	-3.5999999999999996	45.0
-3.4999999999999996	-3.4999999999999996	45.0
-3.4999999999999996	-3.3999999999999995	45.0
-3.4999999999999996	-3.2999999999999994	45.0
-3.4999999999999996	-3.1999999999999993	45.0
-3.4999999999999996	-3.099999999999999	45.0
-3.4999999999999996	-2.999999999999999	45.0
-3.4999999999999996	-2.899999999999999	45.0
-3.4999999999999996	-2.799999999999999	45.0
-3.4999999999999996	-2.699999999999999	45.0
-3.4999999999999996	-2.5999999999999988	45.0
-3.4999999999999996	-2.4999999999999987	45.0
-3.4999999999999996	-2.3999999999999986	45.0
-3.4999999999999996	-2.2999999999999985	45.0
-3.4999999999999996	-2.1999999999999984	45.0
-3.4999999999999996	-2.0999999999999983	45.0
-3.4999999999999996	-1.9999999999999982	45.0
-3.4999999999999996	-1.8999999999999981	45.0
-3.4999999999999996	-1.799999999999998	45.0
-3.4999999999999996	-1.699999999999998	45.0
-3.4999999999999996	-1.5999999999999979	45.0
-3.4999999999999996	-1.4999999999999978	45.0
-3.4999999999999996	-1.3999999999999977	45.0
-3.4999999999999996	-1.2999999999999976	45.0
-3.4999999999999996	-1.1999999999999975	45.0
-3.4999999999999996	-1.0999999999999974	45.0
-3.4999999999999996	-0.9999999999999974	45.0
-3.4999999999999996	-0.8999999999999975	45.0
-3.4999999999999996	-0.7999999999999975	45.0
-3.4999999999999996	-0.6999999999999975	45.0
-3.4999999999999996	-0.5999999999999975	45.0
-3.4999999999999996	-0.49999999999999756	45.0
-3.4999999999999996	-0.3999999999999976	45.0
-3.4999999999999996	-0.2999999999999976	45.0
-3.4999999999999996	-0.1999999999999976	45.0
-3.4999999999999996	-0.09999999999999759	45.0
-3.4999999999999996	2.4147350785597155e-15	37.0
-3.4999999999999996	0.10000000000000242	37.0
-3.4999999999999996	0.20000000000000243	37.0
-3.4999999999999996	0.30000000000000243	37.0
-3.4999999999999996	0.40000000000000246	37.0
-3.4999999999999996	0.5000000000000024	37.0
-3.4999999999999996	0.6000000000000024	37.0
-3.4999999999999996	0.7000000000000024	37.0
-3.4999999999999996	0.8000000000000024	37.0
-3.4999999999999996	0.9000000000000024	37.0
-3.4999999999999996	1.0000000000000024	37.0
-3.4999999999999996	1.1000000000000025	37.0
-3.4999999999999996	1.2000000000000026	37.0
-3.4999999999999996	1.3000000000000027	37.0
-3.4999999999999996	1.4000000000000028	37.0
-3.4999999999999996	1.5000000000000029	37.0
-3.4999999999999996	1.600000000000003	37.0
-3.4999999999999996	1.700000000000003	37.0
-3.4999999999999996	1.8000000000000032	37.0
-3.4999999999999996	1.9000000000000032	37.0
-3.4999999999999996	2.000000000000003	63.0
-3.3999999999999995	-3.9	45.0
-3.3999999999999995	-3.8	45.0
-3.3999999999999995	-3.6999999999999997	45.0
-3.3999999999999995	-3.5999999999999996	45.0
-3.3999999999999995	-3.4999999999999996	45.0
-3.3999999999999995	-3.3999999999999995	45.0
-3.3999999999999995	-3.2999999999999994	45.0
-3.3999999999999995	-3.1999999999999993	45.0
-3.3999999999999995	-3.099999999999999	45.0
-3.3999999999999995	-2.999999999999999	45.0
-3.3999999999999995	-2.899999999999999	45.0
-3.3999999999999995	-2.799999999999999	45.0
-3.3999999999999995	-2.699999999999999	45.0
-3.3999999999999995	-2.5999999999999988	45.0
-3.3999999999999995	-2.4999999999999987	45.0
-3.3999999999999995	-2.3999999999999986	45.0
-3.3999999999999995	-2.2999999999999985	45.0
-3.3999999999999995	-2.1999999999999984	45.0
-3.3999999999999995	-2.0999999999999983	45.0
-3.3999999999999995	-1.9999999999999982	45.0
-3.3999999999999995	-1.8999999999999981	45.0
-3.3999999999999995	-1.799999999999998	45.0
-3.3999999999999995	-1.699999999999998	45.0
-3.3999999999999995	-1.5999999999999979	45.0
-3.3999999999999995	-1.4999999999999978	45.0
-3.3999999999999995	-1.3999999999999977	45.0
-3.3999999999999995	-1.2999999999999976	45.0
-3.3999999999999995	-1.1999999999999975	45.0
-3.3999999999999995	-1.0999999999999974	45.0
-3.3999999999999995	-0.9999999999999974	45.0
-3.3999999999999995	-0.8999999999999975	45.0
-3.3999999999999995	-0.7999999999999975	45.0
-3.3999999999999995	-0.6999999999999975	45.0
-3.3999999999999995	-0.5999999999999975	45.0
-3.3999999999999995	-0.49999999999999756	45.0
-3.3999999999999995	-0.3999999999999976	45.0
-3.3999999999999995	-0.2999999999999976	45.0
-3.3999999999999995	-0.1999999999999976	45.0
-3.3999999999999995	-0.09999999999999759	45.0
-3.3999999999999995	2.4147350785597155e-15	37.0
-3.3999999999999995	0.10000000000000242	37.0
-3.3999999999999995	0.20000000000000243	37.0
-3.3999999999999995	0.30000000000000243	37.0
-3.3999999999999995	0.40000000000000246	37.0
-3.3999999999999995	0.5000000000000024	37.0
-3.3999999999999995	0.6000000000000024	37.0
-3.3999999999999995	0.7000000000000024	37.0
-3.3999999999999995	0.8000000000000024	37.0
-3.3999999999999995	0.9000000000000024	37.0
-3.3999999999999995	1.0000000000000024	37.0
-3.3999999999999995	1.1000000000000025	37.0
-3.3999999999999995	1.2000000000000026	37.0
-3.3999999999999995	1.3000000000000027	37.0
-3.3999999999999995	1.4000000000000028	37.0
-3.3999999999999995	1.5000000000000029	37.0
-3.3999999999999995	1.600000000000003	37.0
-3.3999999999999995	1.700000000000003	37.0
-3.3999999999999995	1.8000000000000032	37.0
-3.3999999999999995	1.9000000000000032	37.0
-3.3999999999999995	2.000000000000003	63.0
-3.2999999999999994	-3.9	45.0
-3.2999999999999994	-3.8	45.0
-3.2999999999999994	-3.6999999999999997	45.0
-3.2999999999999994	-3.5999999999999996	45.0
-3.2999999999999994	-3.4999999999999996	45.0
-3.2999999999999994	-3.3999999999999995	45.0
-3.2999999999999994	-3.2999999999999994	45.0
-3.2999999999999994	-3.1999999999999993	45.0
-3.2999999999999994	-3.099999999999999	45.0
-3.2999999999999994	-2.999999999999999	45.0
-3.2999999999999994	-2.899999999999999	45.0
-3.2999999999999994	-2.799999999999999	45.0
-3.2999999999999994	-2.699999999999999	45.0
-3.2999999999999994	-2.5999999999999988	45.0
-3.2999999999999994	-2.4999999999999987	45.0
-3.2999999999999994	-2.3999999999999986	45.0
-3.2999999999999994	-2.2999999999999985	45.0
-3.2999999999999994	-2.1999999999999984	45.0
-3.2999999999999994	-2.0999999999999983	45.0
-3.2999999999999994	-1.9999999999999982	45.0
-3.2999999999999994	-1.8999999999999981	45.0
-3.2999999999999994	-1.799999999999998	45.0
-3.2999999999999994	-1.699999999999998	45.0
-3.2999999999999994	-1.5999999999999979	45.0
-3.2999999999999994	-1.4999999999999978	45.0
-3.2999999999999994	-1.3999999999999977	45.0
-3.2999999999999994	-1.2999999999999976	45.0
-3.2999999999999994	-1.1999999999999975	45.0
-3.2999999999999994	-1.0999999999999974	45.0
-3.2999999999999994	-0.9999999999999974	45.0
-3.2999999999999994	-0.8999999999999975	45.0
-3.2999999999999994	-0.7999999999999975	45.0
-3.2999999999999994	-0.6999999999999975	45.0
-3.2999999999999994	-0.5999999999999975	45.0
-3.2999999999999994	-0.49999999999999756	45.0
-3.2999999999999994	-0.3999999999999976	45.0
-3.2999999999999994	-0.2999999999999976	45.0
-3.2999999999999994	-0.1999999999999976	45.0
-3.2999999999999994	-0.09999999999999759	45.0
-3.2999999999999994	2.4147350785597155e-15	37.0
-3.2999999999999994	0.10000000000000242	37.0
-3.2999999999999994	0.20000000000000243	37.0
-3.2999999999999994	0.30000000000000243	37.0
-3.2999999999999994	0.40000000000000246	37.0
-3.2999999999999994	0.5000000000000024	37.0
-3.2999999999999994	0.6000000000000024	37.0
-3.2999999999999994	0.7000000000000024	37.0
-3.2999999999999994	0.8000000000000024	37.0
-3.2999999999999994	0.9000000000000024	37.0
-3.2999999999999994	1.0000000000000024	37.0
-3.2999999999999994	1.1000000000000025	37.0
-3.2999999999999994	1.2000000000000026	37.0
-3.2999999999999994	1.3000000000000027	37.0
-3.2999999999999994	1.4000000000000028	37.0
-3.2999999999999994	1.5000000000000029	37.0
-3.2999999999999994	1.600000000000003	37.0
-3.2999999999999994	1.700000000000003	37.0
-3.2999999999999994	1.8000000000000032	37.0
-3.2999999999999994	1.9000000000000032	37.0
-3.2999999999999994	2.000000000000003	63.0
-3.1999999999999993	-3.9	45.0
-3.1999999999999993	-3.8	45.0
-3.1999999999999993	-3.6999999999999997	45.0
-3.1999999999999993	-3.5999999999999996	45.0
-3.1999999999999993	-3.4999999999999996	45.0
-3.1999999999999993	-3.3999999999999995	45.0
-3.1999999999999993	-3.2999999999999994	45.0
-3.1999999999999993	-3.1999999999999993	45.0
-3.1999999999999993	-3.099999999999999	45.0
-3.1999999999999993	-2.999999999999999	45.0
-3.1999999999999993	-2.899999999999999	45.0
-3.1999999999999993	-2.799999999999999	45.0
-3.1999999999999993	-2.699999999999999	45.0
-3.1999999999999993	-2.5999999999999988	45.0
-3.1999999999999993	-2.4999999999999987	45.0
-3.1999999999999993	-2.3999999999999986	45.0
-3.1999999999999993	-2.2999999999999985	45.0
-3.1999999999999993	-2.1999999999999984	45.0
-3.1999999999999993	-2.0999999999999983	45.0
-3.1999999999999993	-1.9999999999999982	45.0
-3.1999999999999993	-1.8999999999999981	45.0
-3.1999999999999993	-1.799999999999998	45.0
-3.1999999999999993	-1.699999999999998	45.0
-3.1999999999999993	-1.5999999999999979	45.0
-3.1999999999999993	-1.4999999999999978	45.0
-3.1999999999999993	-1.3999999999999977	45.0
-3.1999999999999993	-1.2999999999999976	45.0
-3.1999999999999993	-1.1999999999999975	45.0
-3.1999999999999993	-1.0999999999999974	45.0
-3.1999999999999993	-0.9999999999999974	45.0
-3.1999999999999993	-0.8999999999999975	45.0
-3.1999999999999993	-0.7999999999999975	45.0
-3.1999999999999993	-0.6999999999999975	45.0
-3.1999999999999993	-0.5999999999999975	45.0
-3.1999999999999993	-0.49999999999999756	45.0
-3.1999999999999993	-0.3999999999999976	45.0
-3.1999999999999993	-0.2999999999999976	45.0
-3.1999999999999993	-0.1999999999999976	45.0
-3.1999999999999993	-0.09999999999999759	45.0
-3.1999999999999993	2.4147350785597155e-15	37.0
-3.1999999999999993	0.10000000000000242	37.0
-3.1999999999999993	0.20000000000000243	37.0
-3.1999999999999993	0.30000000000000243	37.0
-3.1999999999999993	0.40000000000000246	37.0
-3.1999999999999993	0.5000000000000024	37.0
-3.1999999999999993	0.6000000000000024	37.0
-3.1999999999999993	0.7000000000000024	37.0
-3.1999999999999993	0.8000000000000024	37.0
-3.1999999999999993	0.9000000000000024	37.0
-3.1999999999999993	1.0000000000000024	37.0
-3.1999999999999993	1.1000000000000025	37.0
-3.1999999999999993	1.2000000000000026	37.0
-3.1999999999999993	1.3000000000000027	37.0
-3.1999999999999993	1.4000000000000028	37.0
-3.1999999999999993	1.5000000000000029	37.0
-3.1999999999999993	1.600000000000003	37.0
-3.1999999999999993	1.700000000000003	37.0
-3.1999999999999993	1.8000000000000032	37.0
-3.1999999999999993	1.9000000000000032	37.0
-3.1999999999999993	2.000000000000003	63.0
-3.099999999999999	-3.9	45.0
-3.099999999999999	-3.8	45.0
-3.099999999999999	-3.6999999999999997	45.0
-3.099999999999999	-3.5999999999999996	45.0
-3.099999999999999	-3.4999999999999996	45.0
-3.099999999999999	-3.3999999999999995	45.0
-3.099999999999999	-3.2999999999999994	45.0
-3.099999999999999	-3.1999999999999993	45.0
-3.099999999999999	-3.099999999999999	45.0
-3.099999999999999	-2.999999999999999	45.0
-3.099999999999999	-2.899999999999999	45.0
-3.099999999999999	-2.799999999999999	45.0
-3.099999999999999	-2.699999999999999	45.0
-3.099999999999999	-2.5999999999999988	45.0
-3.099999999999999	-2.4999999999999987	45.0
-3.099999999999999	-2.3999999999999986	45.0
-3.099999999999999	-2.2999999999999985	45.0
-3.099999999999999	-2.1999999999999984	45.0
-3.099999999999999	-2.0999999999999983	45.0
-3.099999999999999	-1.9999999999999982	45.0
-3.099999999999999	-1.8999999999999981	45.0
-3.099999999999999	-1.799999999999998	45.0
-3.099999999999999	-1.699999999999998	45.0
-3.099999999999999	-1.5999999999999979	45.0
-3.099999999999999	-1.4999999999999978	45.0
-3.099999999999999	-1.3999999999999977	45.0
-3.099999999999999	-1.2999999999999976	45.0
-3.099999999999999	-1.1999999999999975	45.0
-3.099999999999999	-1.0999999999999974	45.0
-3.099999999999999	-0.9999999999999974	45.0
-3.099999999999999	-0.8999999999999975	45.0
-3.099999999999999	-0.7999999999999975	45.0
-3.099999999999999	-0.6999999999999975	45.0
-3.099999999999999	-0.5999999999999975	45.0
-3.099999999999999	-0.49999999999999756	45.0
-3.099999999999999	-0.3999999999999976	45.0
-3.099999999999999	-0.2999999999999976	45.0
-3.099999999999999	-0.1999999999999976	45.0
-3.099999999999999	-0.09999999999999759	45.0
-3.099999999999999	2.4147350785597155e-15	37.0
-3.099999999999999	0.10000000000000242	37.0
-3.099999999999999	0.20000000000000243	37.0
-3.099999999999999	0.30000000000000243	37.0
-3.099999999999999	0.40000000000000246	37.0
-3.099999999999999	0.5000000000000024	37.0
-3.099999999999999	0.6000000000000024	37.0
-3.099999999999999	0.7000000000000024	37.0
-3.099999999999999	0.8000000000000024	37.0
-3.099999999999999	0.9000000000000024	37.0
-3.099999999999999	1.0000000000000024	37.0
-3.099999999999999	1.1000000000000025	37.0
-3.099999999999999	1.2000000000000026	37.0
-3.099999999999999	1.3000000000000027	37.0
-3.099999999999999	1.4000000000000028	37.0
-3.099999999999999	1.5000000000000029	37.0
-3.099999999999999	1.600000000000003	37.0
-3.099999999999999	1.700000000000003	37.0
-3.099999999999999	1.8000000000000032	37.0
-3.099999999999999	1.9000000000000032	37.0
-3.099999999999999	2.000000000000003	63.0
-2.999999999999999	-3.9	45.0
-2.999999999999999	-3.8	45.0
-2.999999999999999	-3.6999999999999997	45.0
-2.999999999999999	-3.5999999999999996	45.0
-2.999999999999999	-3.4999999999999996	45.0
-2.999999999999999	-3.3999999999999995	45.0
-2.999999999999999	-3.2999999999999994	45.0
-2.999999999999999	-3.1999999999999993	45.0
-2.999999999999999	-3.099999999999999	45.0
-2.999999999999999	-2.999999999999999	45.0
-2.999999999999999	-2.899999999999999	45.0
-2.999999999999999	-2.799999999999999	45.0
-2.999999999999999	-2.699999999999999	45.0
-2.999999999999999	-2.5999999999999988	45.0
-2.999999999999999	-2.4999999999999987	45.0
-2.999999999999999	-2.3999999999999986	45.0
-2.999999999999999	-2.2999999999999985	45.0
-2.999999999999999	-2.1999999999999984	45.0
-2.999999999999999	-2.0999999999999983	45.0
-2.999999999999999	-1.9999999999999982	45.0
-2.999999999999999	-1.8999999999999981	45.0
-2.999999999999999	-1.799999999999998	45.0
-2.999999999999999	-1.699999999999998	45.0
-2.999999999999999	-1.5999999999999979	45.0
-2.999999999999999	-1.4999999999999978	45.0
-2.999999999999999	-1.3999999999999977	45.0
-2.999999999999999	-1.2999999999999976	45.0
-2.999999999999999	-1.1999999999999975	45.0
-2.999999999999999	-1.0999999999999974	45.0
-2.999999999999999	-0.9999999999999974	45.0
-2.999999999999999	-0.8999999999999975	45.0
-2.999999999999999	-0.7999999999999975	45.0
-2.999999999999999	-0.6999999999999975	45.0
-2.999999999999999	-0.5999999999999975	45.0
-2.999999999999999	-0.49999999999999756	45.0
-2.999999999999999	-0.3999999999999976	45.0
-2.999999999999999	-0.2999999999999976	45.0
-2.999999999999999	-0.1999999999999976	45.0
-2.999999999999999	-0.09999999999999759	45.0
-2.999999999999999	2.4147350785597155e-15	37.0
-2.999999999999999	0.10000000000000242	37.0
-2.999999999999999	0.20000000000000243	37.0
-2.999999999999999	0.30000000000000243	37.0
-2.999999999999999	0.40000000000000246	37.0
-2.999999999999999	0.5000000000000024	37.0
-2.999999999999999	0.6000000000000024	37.0
-2.999999999999999	0.7000000000000024	37.0
-2.999999999999999	0.8000000000000024	37.0
-2.999999999999999	0.9000000000000024	37.0
-2.999999999999999	1.0000000000000024	37.0
-2.999999999999999	1.1000000000000025	37.0
-2.999999999999999	1.2000000000000026	37.0
-2.999999999999999	1.3000000000000027	37.0
-2.999999999999999	1.4000000000000028	37.0
-2.999999999999999	1.5000000000000029	37.0
-2.999999999999999	1.600000000000003	37.0
-2.999999999999999	1.700000000000003	37.0
-2.999999999999999	1.8000000000000032	37.0
-2.999999999999999	1.9000000000000032	37.0
-2.999999999999999	2.000000000000003	63.0
-2.899999999999999	-3.9	45.0
-2.899999999999999	-3.8	45.0
-2.899999999999999	-3.6999999999999997	45.0
-2.899999999999999	-3.5999999999999996	45.0
-2.899999999999999	-3.4999999999999996	45.0
-2.899999999999999	-3.3999999999999995	45.0
-2.899999999999999	-3.2999999999999994	45.0
-2.899999999999999	-3.1999999999999993	45.0
-2.899999999999999	-3.099999999999999	45.0
-2.899999999999999	-2.999999999999999	45.0
-2.899999999999999	-2.899999999999999	45.0
-2.899999999999999	-2.799999999999999	45.0
-2.899999999999999	-2.699999999999999	45.0
-2.899999999999999	-2.5999999999999988	45.0
-2.899999999999999	-2.4999999999999987	45.0
-2.899999999999999	-2.3999999999999986	45.0
-2.899999999999999	-2.2999999999999985	45.0
-2.899999999999999	-2.1999999999999984	45.0
-2.899999999999999	-2.0999999999999983	45.0
-2.899999999999999	-1.9999999999999982	45.0
-2.899999999999999	-1.8999999999999981	45.0
-2.899999999999999	-1.799999999999998	45.0
-2.899999999999999	-1.699999999999998	45.0
-2.899999999999999	-1.5999999999999979	45.0
-2.899999999999999	-1.4999999999999978	45.0
-2.899999999999999	-1.3999999999999977	45.0
-2.899999999999999	-1.2999999999999976	45.0
-2.899999999999999	-1.1999999999999975	45.0
-2.899999999999999	-1.0999999999999974	45.0
-2.899999999999999	-0.9999999999999974	45.0
-2.899999999999999	-0.8999999999999975	45.0
