,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
EGFR (Ab-869),0.7039125504032258,0.6055505637884558,0.6333119580673042,0.538672957304521,0.8884350774233202,1.19815668202765,0.8168872685001717,1.06071964017991,0.9444014150844654,0.8709992542095146,0.9133991472005932,0.7586183746769158,1.0711758584807491
IRS-1 (Ab-636),1.1929242847307222,1.2022858701398729,1.1523386464593677,0.9435153218325824,1.1178408421534105,0.9877157467538261,1.0712169830896883,1.0939114286186162,1.2220442145612738,1.2777166424804713,1.0925695353057865,1.1126720559596606,0.9775022703044183
IRS-1 (Ab-639),0.6554333472910953,0.668794973654585,0.6196727608109615,0.31885026168696545,0.6839861936282295,2.1075413555528626,0.6742058293018411,1.1649426921905157,1.5856235396866325,0.7227349025857686,0.5667594101767433,0.4157609966582341,0.8096318128909734
S6 Ribosomal Protein (Ab-235),1.3155580801792828,1.288623458304874,1.3637584493486727,1.157701034427313,1.2835198848123182,1.1726189784800822,1.3259982184284973,1.247453962261897,1.1817234630588613,1.4166713153896948,1.2624501992031871,1.3538354386823157,1.5036627682817116
eIF4E (Ab-209),1.3122124233128836,1.3133696120456235,1.1793616874612256,1.003273817711629,1.2785245907820861,1.1085258442928942,1.3285901629459913,1.1956015857102122,1.1411998423460186,1.228496143419641,1.1612544954516606,1.2080207861187542,1.152170987532159
Stathmin 1 (Ab-15),1.2745550635026737,1.2861917119642177,0.9793306495223216,0.9237188556629337,1.032141436783687,1.0465158233980048,1.1901877570326767,1.3273176246101548,0.9581943803419545,1.3487219582187688,1.2657200811359024,1.0408275693211728,1.0543522511643952
DYN1 (Phospho-Ser774),1.6093390391254316,1.6331863259176527,1.1520409614564076,1.7462471682827023,0.952475593462733,1.2493643567194146,1.2232422819304294,1.8590877173611124,1.3306485036169033,1.7738306193392361,1.5175737073925637,1.0498270285675284,1.6208619473625598
E2F1 (Phospho-Thr433),0.9503348214285715,0.7466457434287956,0.9319422150882826,1.1613068545803973,0.6227763631574327,0.8916760873445588,0.6213798213798214,1.0491325765688584,0.9467692592935942,0.6768200213983346,0.7828817733990148,0.7549675437292503,0.7083502304147467
FAK (Phospho-Tyr576),0.839781199959968,1.067945765007455,0.9893757702791448,1.0094533025523558,0.7715084175514967,1.0323360729399849,0.9150121079664716,1.0371655645355866,1.0175979849421395,0.9498657212973244,1.0625914524723226,0.8311498314156008,0.8666442831684703
Fos (Phospho-Ser362),1.383177673512748,1.2404797971097925,1.0752140560842856,1.3971214065219326,0.9751171362855218,0.98839836564793,1.1388983626943967,1.0990184794288407,1.1499835469775155,1.1555416982223359,1.5088038487838233,1.0224241155783784,1.0763044868865943
GRF-1 (Phospho-Tyr1105),1.021313937205189,1.1179189767352347,1.3109497562009753,1.3535409087063204,0.8774106759749976,0.8466401577958871,1.0355724506667905,0.9860046391898392,0.9180206432970505,1.0345256600087245,0.9845681522446323,0.9207684605265744,1.0610468654899574
HDAC5 (Phospho-Ser259),0.9840949361527648,1.2217151147720242,1.766582774343692,1.8216280506512121,1.0729437462593803,1.231258297171555,1.4614444042747698,1.3661444816485853,1.079454607489021,1.2382852924400558,1.306858578676922,1.0505106852339654,1.2026483659340328
HSL (Phospho-Ser552/563),1.0289732142857142,1.1089525304040802,1.4954735152487963,1.6955285073670723,0.9648467819826149,1.147236270601535,1.1221340821340822,1.3201028057399873,1.2009122091406323,1.1329357584779272,1.3861330049261082,1.153013230266092,1.095594470046083
IkB-beta (Phospho-Thr19),1.1761833639705883,1.2866637435672583,1.3263892419543446,1.6143497757847536,1.0257963050001808,1.1245314452311537,1.55441537794479,1.2590395978481348,1.2024277589036914,1.3205125749420576,1.3415948275862069,1.1578013099100202,1.1971537001897534
IKK-alpha/beta (Phospho-Ser180/181),1.3472377232142858,1.175250798632517,1.82855908136807,1.6844232001182673,1.2888752304855564,1.2659011126316415,1.7283257283257283,1.5652173913043477,1.4225456568091221,1.2049123133460482,1.7235221674876844,1.1220454883306081,1.154654377880184
IKK-beta (Phospho-Tyr188),1.060718340060545,1.5043829142549718,0.8642955135545755,1.5467458245283787,0.8968981435252863,1.4053427956985634,1.112617984464604,1.7213769502736018,1.0304616958204635,1.621582191531008,1.451185671039354,0.9893831160990014,1.4289378600957
IKK-gamma (Phospho-Ser31),1.0502839819785277,1.3469735515190606,1.002964086303164,0.8113015488734215,1.0132314734861483,1.0393675436870629,1.1848881787532093,1.5030214953872756,1.0891859719805879,1.5987278578748754,1.1318621747408502,1.2838747981077994,1.1299426083514743
IRS-1 (Phospho-Ser1101),1.1152291805186172,1.1438465647771758,1.5652641644752572,1.1442133384219062,1.1197920072186116,0.9810739319609738,1.2784907731716242,1.4730433985135092,1.2549791514214312,1.2898719663010874,1.1758299706529713,1.0955177452564928,1.0640013726835964
IRS-1 (Phospho-Ser612),0.9780774797712053,1.2489404108053577,1.2916959269662922,1.1188741191543883,1.3218552440951796,1.1584179954780747,1.3311139873639872,1.4722103234097235,1.1303971215351811,1.5315872563613528,1.1716585206280787,1.4774648803329864,1.189544930875576
AKT1S1 (Phospho-Thr246),1.0926909110915493,1.1184170539123321,1.1593606583320146,1.0055580117476157,1.0341075339560413,1.148922690662928,1.1998131293905943,1.17415060075596,1.1837840802113133,1.1236327112790714,1.0985915492957745,1.016854508947546,1.0822898682417084
Arrestin-1 (Phospho-Ser412),1.1483082058676026,1.1076855517513702,1.3631906956825532,1.1480180451668907,1.2139121729047007,1.1720542719370104,1.2391967055959032,1.2658891216377768,1.125544055918567,1.1165832241106257,1.13979870646422,1.1543892864858885,1.12960817937684
BCL-2 (Phospho-Ser87),0.9433728758640554,0.9983855600732554,1.409283902034899,1.303134880452977,1.172013742745547,1.1999032661122382,1.2074789494144333,1.3337801145510195,1.0916365876488128,1.2161036723803922,1.13424638487208,1.263612692232074,1.2638620484614242
BID (Phospho-Ser78),1.0894132653061226,0.8423183161063562,0.8927768860353131,1.1056648668435984,0.8658730855587472,1.0995010582325393,0.9668354811211954,0.7854174953339658,1.1354619979075342,1.0959881445251498,1.133497536945813,1.2184756524878422,1.340840026333114
CD3Z (Phospho-Tyr142),1.0393590221141782,0.9583210479864419,0.9782470782287512,0.9575707107932776,0.6437747885239594,0.9336291810658149,0.9293758227258855,0.70979253158866,1.0245550926291571,1.025834832428837,1.0103080517457708,1.037736464917217,1.0133970129922694
CDK1/CDC2 (Phospho-Thr14),0.9345196464903356,0.990849941352941,0.7689713900350909,0.7513377644166069,0.9634530722341265,0.8764405132991806,1.0553862842774338,1.1777427664601068,0.9191294181487626,0.9441256820192706,0.9234573964289472,0.9041319497005812,0.9951891838676861
FAK (Phospho-Ser910),1.1973920732417327,0.3873844423861481,0.29625869386601633,0.43460371234447487,0.7783992128637349,0.9804950467967953,0.4433361676025859,1.2148955796903598,1.053822441225355,0.3843549274831927,0.9654007998329664,0.34326143926113295,0.7158135132292621
FosB (Phospho-Ser27),1.0038521002629064,1.1321502002434878,1.3418695082389844,1.4538408114619865,0.7452395698308071,1.1413743317594724,1.005867678907832,1.0606909738247512,1.0031354574703175,1.0314961463340835,1.0422092371596228,0.8977861254310062,0.8890643310923334
GRK1 (Phospho-Ser21),0.6930391905737706,0.9336137390211955,1.0640388039540738,1.2286505427724277,0.7802418880839388,1.0343595450893641,1.0879732191207603,1.0240371617469954,0.8362322386641278,0.9317553777360218,0.9767759562841529,0.9964574697349643,1.0577824784064869
HDAC3 (Phospho-Ser424),0.9938273879716982,1.0109624936156985,0.7822768708925165,1.096539470344361,0.8177105681251523,0.962334876191524,0.8397076321604624,0.9802127238267659,0.87576065529612,0.9148393676695564,0.9256262199089135,0.6411560285080401,1.006451612903226
HDAC6 (Phospho-Ser22),0.9974368732091691,0.8369032858551194,0.9726022987025531,0.5747362740437123,0.7853943922666043,0.8251934186925458,0.9030129373968916,1.068473642834743,0.43618645281131413,0.5054306904688374,0.49572053156802687,0.45272802626204206,0.46789906645715873
HER3/ErbB3 (Phospho-Tyr1222),1.1522712586161188,1.1944800260597483,1.3656511015525399,1.1606883859830994,1.1751390408802675,1.0789777854137306,1.2092204032819092,1.242581254441708,1.1312220308389354,1.215268341716872,1.2745913628551575,1.0629833937121438,0.997379673656484
HER3/ErbB3 (Phospho-Tyr1289),0.9883458161157026,1.137182301275172,1.2322406908719474,1.1340473631545789,1.073719820995901,0.9754888631114448,1.0576617188187438,1.162166850459068,1.0360343449836695,1.0229526549351304,1.0766956397834142,0.9681719283459895,0.8816848840309252
HER4/ErbB4 (Phospho-Tyr1284),1.1744982875179084,0.9561477561288712,0.8382899777856475,0.7331645829853393,0.9501486378677864,1.5725449878214544,1.0474645001865632,1.3435501088997048,1.1133088140957106,1.1890720941537387,0.883867700820077,0.9759040994188838,1.2604076162307052
PKA-R2B (Phospho-Ser113),1.3272492505213762,1.5689401188222822,1.7166758444540777,1.2271751684536862,1.1037926850918385,1.2164639429434816,1.3742304253253157,1.4129926694629742,1.7781744584417984,1.2323362723503433,1.124487612815073,1.1002616105269212,1.3428100507921557
Smad1 (Phospho-Ser187),1.2852479655816436,1.3530072060401614,1.6819757053949373,1.4317232269766598,1.1788266177937803,1.1919793291393617,1.539441838267879,1.644607258803896,1.2154438239871128,1.5727254687792678,1.4208957420969344,1.1182988193772718,1.6627396977312632
Smad2 (Phospho-Ser250),1.3037518549231846,1.4129103098816274,1.771075262067667,1.3697171631134606,1.2373597772230485,1.1161550471288733,1.299946467544233,1.3302915581315489,1.460172419418574,1.6463165056420763,1.270167116162589,1.150599643062685,0.9446026311047035
Smad2 (Phospho-Thr220),1.0526205425613497,1.213684182657941,1.4816984903839525,1.3609727915485983,1.1066134743081664,1.1559600677631765,1.2469413082910015,1.3164889947664205,1.044159039425439,1.2512460720014862,1.1756928284324093,1.1618776453464248,1.0851771225014841
